notice_id,capital_call_id,commitment_id,investor_id,fund_id,feeder_id,offering_id,call_number,call_date,due_date,committed_amount_usd,call_percentage,call_amount_usd,equalization_amount_usd,total_due_usd,payment_status,payment_date,payment_reference,bank_account,unfunded_commitment_usd,cumulative_called_pct
CCN-00525,FUND-ARA-IV-CC2,COMM-0078,INV-0170,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,405398864.0,25.0,101349716.0,0.0,101349716.0,Paid,2023-03-25,WIRE-000525,BOFA-223344556,182429488.8,55.00000000000001
CCN-00526,FUND-ARA-IV-CC2,COMM-0087,INV-0193,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,13658356.0,25.0,3414589.0,0.0,3414589.0,Paid,2023-03-25,WIRE-000526,CITI-334455667,6146260.2,55.00000000000001
CCN-00527,FUND-ARA-IV-CC2,COMM-0098,INV-0058,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,233963290.0,25.0,58490822.5,0.0,58490822.5,Paid,2023-03-25,WIRE-000527,CITI-334455667,105283480.5,55.00000000000001
CCN-00528,FUND-ARA-IV-CC2,COMM-0102,INV-0002,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,214358342.0,25.0,53589585.5,0.0,53589585.5,Paid,2023-03-25,WIRE-000528,BOFA-223344556,96461253.9,55.00000000000001
CCN-00529,FUND-ARA-IV-CC2,COMM-0103,INV-0040,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,233229980.0,25.0,58307495.0,0.0,58307495.0,Paid,2023-03-25,WIRE-000529,BOFA-223344556,104953491.0,55.00000000000001
CCN-00530,FUND-ARA-IV-CC2,COMM-0107,INV-0170,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,111435358.0,25.0,27858839.5,0.0,27858839.5,Paid,2023-03-25,WIRE-000530,CITI-334455667,50145911.1,55.00000000000001
CCN-00531,FUND-ARA-IV-CC2,COMM-0125,INV-0174,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,168289635.0,25.0,42072408.75,0.0,42072408.75,Paid,2023-03-25,WIRE-000531,BOFA-223344556,75730335.75,55.00000000000001
CCN-00532,FUND-ARA-IV-CC2,COMM-0144,INV-0102,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,200490154.0,25.0,50122538.5,0.0,50122538.5,Paid,2023-03-25,WIRE-000532,JPMC-445566778,90220569.3,55.00000000000001
CCN-00533,FUND-ARA-IV-CC2,COMM-0148,INV-0133,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,143553898.0,25.0,35888474.5,0.0,35888474.5,Paid,2023-03-25,WIRE-000533,CITI-334455667,64599254.1,55.00000000000001
CCN-00534,FUND-ARA-IV-CC2,COMM-0149,INV-0011,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,212602195.0,25.0,53150548.75,0.0,53150548.75,Paid,2023-03-25,WIRE-000534,BOFA-223344556,95670987.75,55.00000000000001
CCN-00535,FUND-ARA-IV-CC2,COMM-0174,INV-0177,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,111869588.0,25.0,27967397.0,0.0,27967397.0,Paid,2023-03-25,WIRE-000535,BOFA-223344556,50341314.6,55.00000000000001
CCN-00536,FUND-ARA-IV-CC2,COMM-0176,INV-0145,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,297580609.0,25.0,74395152.25,0.0,74395152.25,Paid,2023-03-25,WIRE-000536,BOFA-223344556,133911274.05,55.00000000000001
CCN-00537,FUND-ARA-IV-CC2,COMM-0227,INV-0042,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,97477209.0,25.0,24369302.25,0.0,24369302.25,Paid,2023-03-25,WIRE-000537,JPMC-445566778,43864744.05,55.00000000000001
CCN-00538,FUND-ARA-IV-CC2,COMM-0250,INV-0049,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,49884045.0,25.0,12471011.25,0.0,12471011.25,Paid,2023-03-25,WIRE-000538,CITI-334455667,22447820.25,55.00000000000001
CCN-00539,FUND-ARA-IV-CC2,COMM-0253,INV-0056,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,96915122.0,25.0,24228780.5,0.0,24228780.5,Paid,2023-03-25,WIRE-000539,JPMC-445566778,43611804.9,55.00000000000001
CCN-00540,FUND-ARA-IV-CC2,COMM-0272,INV-0139,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,5212349.0,25.0,1303087.25,0.0,1303087.25,Paid,2023-03-25,WIRE-000540,BOFA-223344556,2345557.05,55.00000000000001
CCN-00541,FUND-ARA-IV-CC2,COMM-0276,INV-0165,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,33395608.0,25.0,8348902.0,0.0,8348902.0,Paid,2023-03-25,WIRE-000541,JPMC-445566778,15028023.6,55.00000000000001
CCN-00542,FUND-ARA-IV-CC2,COMM-0288,INV-0091,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,254231934.0,25.0,63557983.5,0.0,63557983.5,Paid,2023-03-25,WIRE-000542,JPMC-445566778,114404370.3,55.00000000000001
CCN-00543,FUND-ARA-IV-CC2,COMM-0289,INV-0186,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,171127687.0,25.0,42781921.75,0.0,42781921.75,Paid,2023-03-25,WIRE-000543,CITI-334455667,77007459.15,55.00000000000001
CCN-00544,FUND-ARA-IV-CC2,COMM-0297,INV-0186,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,56006235.0,25.0,14001558.75,0.0,14001558.75,Paid,2023-03-25,WIRE-000544,CITI-334455667,25202805.75,55.00000000000001
CCN-00545,FUND-ARA-IV-CC2,COMM-0313,INV-0052,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,228531466.0,25.0,57132866.5,0.0,57132866.5,Paid,2023-03-25,WIRE-000545,BOFA-223344556,102839159.7,55.00000000000001
CCN-00546,FUND-ARA-IV-CC2,COMM-0321,INV-0170,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,10628106.0,25.0,2657026.5,0.0,2657026.5,Paid,2023-03-25,WIRE-000546,JPMC-445566778,4782647.7,55.00000000000001
CCN-00547,FUND-ARA-IV-CC2,COMM-0325,INV-0005,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,109836549.0,25.0,27459137.25,0.0,27459137.25,Paid,2023-03-25,WIRE-000547,CITI-334455667,49426447.05,55.00000000000001
CCN-00548,FUND-ARA-IV-CC2,COMM-0333,INV-0048,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,219488462.0,25.0,54872115.5,0.0,54872115.5,Paid,2023-03-25,WIRE-000548,JPMC-445566778,98769807.9,55.00000000000001
CCN-00549,FUND-ARA-IV-CC2,COMM-0338,INV-0183,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,256378183.0,25.0,64094545.75,0.0,64094545.75,Paid,2023-03-25,WIRE-000549,JPMC-445566778,115370182.35,55.00000000000001
CCN-00550,FUND-ARA-IV-CC2,COMM-0343,INV-0185,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,185393938.0,25.0,46348484.5,0.0,46348484.5,Paid,2023-03-25,WIRE-000550,CITI-334455667,83427272.1,55.00000000000001
CCN-00551,FUND-ARA-IV-CC2,COMM-0366,INV-0083,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,246978099.0,25.0,61744524.75,0.0,61744524.75,Paid,2023-03-25,WIRE-000551,CITI-334455667,111140144.55,55.00000000000001
CCN-00552,FUND-ARA-IV-CC2,COMM-0375,INV-0012,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,170322574.0,25.0,42580643.5,0.0,42580643.5,Paid,2023-03-25,WIRE-000552,CITI-334455667,76645158.3,55.00000000000001
CCN-00553,FUND-ARA-IV-CC2,COMM-0396,INV-0137,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-03-15,2023-03-25,202981592.0,25.0,50745398.0,0.0,50745398.0,Paid,2023-03-25,WIRE-000553,BOFA-223344556,91341716.4,55.00000000000001
CCN-00554,FUND-ARA-IV-CC2,COMM-0422,INV-0184,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,176904458.0,25.0,44226114.5,0.0,44226114.5,Paid,2023-03-25,WIRE-000554,CITI-334455667,79607006.1,55.00000000000001
CCN-00555,FUND-ARA-IV-CC2,COMM-0435,INV-0181,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,176179291.0,25.0,44044822.75,0.0,44044822.75,Paid,2023-03-25,WIRE-000555,JPMC-445566778,79280680.95,55.00000000000001
CCN-00556,FUND-ARA-IV-CC2,COMM-0478,INV-0162,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-03-15,2023-03-25,30034433.0,25.0,7508608.25,0.0,7508608.25,Paid,2023-03-25,WIRE-000556,CITI-334455667,13515494.85,55.00000000000001
CCN-00557,FUND-AIP-II-CC1,COMM-0004,INV-0008,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,141412334.0,30.0,42423700.2,1696948.01,44120648.21,Paid,2021-09-25,WIRE-000557,CITI-334455667,98988633.8,30.0
CCN-00558,FUND-AIP-II-CC1,COMM-0015,INV-0031,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,404400712.0,30.0,121320213.6,4852808.54,126173022.14,Paid,2021-09-25,WIRE-000558,BOFA-223344556,283080498.4,30.0
CCN-00559,FUND-AIP-II-CC1,COMM-0017,INV-0036,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,7724954.0,30.0,2317486.2,92699.45,2410185.6500000004,Paid,2021-09-25,WIRE-000559,BOFA-223344556,5407467.8,30.0
CCN-00560,FUND-AIP-II-CC1,COMM-0034,INV-0066,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,179647456.0,30.0,53894236.8,2155769.47,56050006.269999996,Paid,2021-09-25,WIRE-000560,JPMC-445566778,125753219.2,30.0
CCN-00561,FUND-AIP-II-CC1,COMM-0038,INV-0081,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,130530976.0,30.0,39159292.8,0.0,39159292.8,Paid,2021-09-25,WIRE-000561,BOFA-223344556,91371683.2,30.0
CCN-00562,FUND-AIP-II-CC1,COMM-0041,INV-0087,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,185105344.0,30.0,55531603.2,0.0,55531603.2,Paid,2021-09-25,WIRE-000562,JPMC-445566778,129573740.8,30.0
CCN-00563,FUND-AIP-II-CC1,COMM-0043,INV-0092,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,67842780.0,30.0,20352834.0,814113.36,21166947.36,Paid,2021-09-25,WIRE-000563,BOFA-223344556,47489946.0,30.0
CCN-00564,FUND-AIP-II-CC1,COMM-0050,INV-0102,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,30995580.0,30.0,9298674.0,0.0,9298674.0,Paid,2021-09-25,WIRE-000564,JPMC-445566778,21696906.0,30.0
CCN-00565,FUND-AIP-II-CC1,COMM-0061,INV-0129,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,388908620.0,30.0,116672586.0,0.0,116672586.0,Paid,2021-09-25,WIRE-000565,JPMC-445566778,272236034.0,30.0
CCN-00566,FUND-AIP-II-CC1,COMM-0066,INV-0138,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,62336700.0,30.0,18701010.0,0.0,18701010.0,Paid,2021-09-25,WIRE-000566,BOFA-223344556,43635690.0,30.0
CCN-00567,FUND-AIP-II-CC1,COMM-0070,INV-0144,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,183288280.0,30.0,54986484.0,2199459.36,57185943.36,Paid,2021-09-25,WIRE-000567,JPMC-445566778,128301796.0,30.0
CCN-00568,FUND-AIP-II-CC1,COMM-0076,INV-0167,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,29694585.0,30.0,8908375.5,356335.02,9264710.52,Paid,2021-09-25,WIRE-000568,BOFA-223344556,20786209.5,30.0
CCN-00569,FUND-AIP-II-CC1,COMM-0086,INV-0192,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,22785216.0,30.0,6835564.8,273422.59,7108987.39,Paid,2021-09-25,WIRE-000569,CITI-334455667,15949651.2,30.0
CCN-00570,FUND-AIP-II-CC1,COMM-0096,INV-0100,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,289920798.0,30.0,86976239.4,3479049.58,90455288.98,Paid,2021-09-25,WIRE-000570,CITI-334455667,202944558.6,30.0
CCN-00571,FUND-AIP-II-CC1,COMM-0115,INV-0176,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,65645973.0,30.0,19693791.9,0.0,19693791.9,Paid,2021-09-25,WIRE-000571,BOFA-223344556,45952181.1,30.0
CCN-00572,FUND-AIP-II-CC1,COMM-0119,INV-0116,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,98339253.0,30.0,29501775.9,1180071.04,30681846.939999998,Paid,2021-09-25,WIRE-000572,CITI-334455667,68837477.1,30.0
CCN-00573,FUND-AIP-II-CC1,COMM-0123,INV-0098,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,144826365.0,30.0,43447909.5,0.0,43447909.5,Paid,2021-09-25,WIRE-000573,CITI-334455667,101378455.5,30.0
CCN-00574,FUND-AIP-II-CC1,COMM-0124,INV-0035,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,288239608.0,30.0,86471882.4,3458875.3,89930757.7,Paid,2021-09-25,WIRE-000574,BOFA-223344556,201767725.6,30.0
CCN-00575,FUND-AIP-II-CC1,COMM-0136,INV-0183,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,252832467.0,30.0,75849740.1,3033989.6,78883729.69999999,Paid,2021-09-25,WIRE-000575,BOFA-223344556,176982726.9,30.0
CCN-00576,FUND-AIP-II-CC1,COMM-0152,INV-0133,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,246084846.0,30.0,73825453.8,2953018.15,76778471.95,Paid,2021-09-25,WIRE-000576,BOFA-223344556,172259392.2,30.0
CCN-00577,FUND-AIP-II-CC1,COMM-0169,INV-0134,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,263073169.0,30.0,78921950.7,3156878.03,82078828.73,Paid,2021-09-25,WIRE-000577,CITI-334455667,184151218.3,30.0
CCN-00578,FUND-AIP-II-CC1,COMM-0181,INV-0042,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,242288961.0,30.0,72686688.3,0.0,72686688.3,Paid,2021-09-25,WIRE-000578,JPMC-445566778,169602272.7,30.0
CCN-00579,FUND-AIP-II-CC1,COMM-0188,INV-0200,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,202550304.0,30.0,60765091.2,2430603.65,63195694.85,Paid,2021-09-25,WIRE-000579,BOFA-223344556,141785212.8,30.0
CCN-00580,FUND-AIP-II-CC1,COMM-0213,INV-0054,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,112698006.0,30.0,33809401.8,1352376.07,35161777.87,Paid,2021-09-25,WIRE-000580,BOFA-223344556,78888604.2,30.0
CCN-00581,FUND-AIP-II-CC1,COMM-0245,INV-0144,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,78719355.0,30.0,23615806.5,944632.26,24560438.76,Paid,2021-09-25,WIRE-000581,CITI-334455667,55103548.5,30.0
CCN-00582,FUND-AIP-II-CC1,COMM-0287,INV-0141,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,198971905.0,30.0,59691571.5,2387662.86,62079234.36,Paid,2021-09-25,WIRE-000582,JPMC-445566778,139280333.5,30.0
CCN-00583,FUND-AIP-II-CC1,COMM-0301,INV-0163,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,94911101.0,30.0,28473330.3,0.0,28473330.3,Paid,2021-09-25,WIRE-000583,JPMC-445566778,66437770.7,30.0
CCN-00584,FUND-AIP-II-CC1,COMM-0304,INV-0057,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,236978648.0,30.0,71093594.4,2843743.78,73937338.18,Paid,2021-09-25,WIRE-000584,JPMC-445566778,165885053.6,30.0
CCN-00585,FUND-AIP-II-CC1,COMM-0310,INV-0029,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,112753955.0,30.0,33826186.5,1353047.46,35179233.96,Paid,2021-09-25,WIRE-000585,BOFA-223344556,78927768.5,30.0
CCN-00586,FUND-AIP-II-CC1,COMM-0322,INV-0060,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,271642258.0,30.0,81492677.4,0.0,81492677.4,Paid,2021-09-25,WIRE-000586,CITI-334455667,190149580.6,30.0
CCN-00587,FUND-AIP-II-CC1,COMM-0334,INV-0106,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,135686324.0,30.0,40705897.2,1628235.89,42334133.09,Paid,2021-09-25,WIRE-000587,CITI-334455667,94980426.8,30.0
CCN-00588,FUND-AIP-II-CC1,COMM-0340,INV-0070,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,223998165.0,30.0,67199449.5,0.0,67199449.5,Paid,2021-09-25,WIRE-000588,CITI-334455667,156798715.5,30.0
CCN-00589,FUND-AIP-II-CC1,COMM-0350,INV-0101,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,138011327.0,30.0,41403398.1,1656135.92,43059534.02,Paid,2021-09-25,WIRE-000589,CITI-334455667,96607928.9,30.0
CCN-00590,FUND-AIP-II-CC1,COMM-0360,INV-0117,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,28424451.0,30.0,8527335.3,341093.41,8868428.71,Paid,2021-09-25,WIRE-000590,CITI-334455667,19897115.7,30.0
CCN-00591,FUND-AIP-II-CC1,COMM-0364,INV-0028,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,52593892.0,30.0,15778167.6,0.0,15778167.6,Paid,2021-09-25,WIRE-000591,JPMC-445566778,36815724.4,30.0
CCN-00592,FUND-AIP-II-CC1,COMM-0378,INV-0088,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,250452617.0,30.0,75135785.1,0.0,75135785.1,Paid,2021-09-25,WIRE-000592,JPMC-445566778,175316831.9,30.0
CCN-00593,FUND-AIP-II-CC1,COMM-0381,INV-0119,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,251356192.0,30.0,75406857.6,0.0,75406857.6,Paid,2021-09-25,WIRE-000593,JPMC-445566778,175949334.4,30.0
CCN-00594,FUND-AIP-II-CC1,COMM-0386,INV-0070,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,151631058.0,30.0,45489317.4,0.0,45489317.4,Paid,2021-09-25,WIRE-000594,JPMC-445566778,106141740.6,30.0
CCN-00595,FUND-AIP-II-CC1,COMM-0401,INV-0028,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,30405276.0,30.0,9121582.8,0.0,9121582.8,Paid,2021-09-25,WIRE-000595,BOFA-223344556,21283693.2,30.0
CCN-00596,FUND-AIP-II-CC1,COMM-0407,INV-0094,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,211386313.0,30.0,63415893.9,0.0,63415893.9,Paid,2021-09-25,WIRE-000596,JPMC-445566778,147970419.1,30.0
CCN-00597,FUND-AIP-II-CC1,COMM-0413,INV-0124,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,105510677.0,30.0,31653203.1,0.0,31653203.1,Paid,2021-09-25,WIRE-000597,JPMC-445566778,73857473.9,30.0
CCN-00598,FUND-AIP-II-CC1,COMM-0425,INV-0061,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,189438220.0,30.0,56831466.0,2273258.64,59104724.64,Paid,2021-09-25,WIRE-000598,BOFA-223344556,132606754.0,30.0
CCN-00599,FUND-AIP-II-CC1,COMM-0426,INV-0104,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,165810042.0,30.0,49743012.6,1989720.5,51732733.1,Paid,2021-09-25,WIRE-000599,BOFA-223344556,116067029.4,30.0
CCN-00600,FUND-AIP-II-CC1,COMM-0430,INV-0169,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,29975716.0,30.0,8992714.8,0.0,8992714.8,Paid,2021-09-25,WIRE-000600,BOFA-223344556,20983001.2,30.0
CCN-00601,FUND-AIP-II-CC1,COMM-0452,INV-0098,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,82474420.0,30.0,24742326.0,989693.04,25732019.04,Paid,2021-09-25,WIRE-000601,BOFA-223344556,57732094.0,30.0
CCN-00602,FUND-AIP-II-CC1,COMM-0458,INV-0004,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,159952958.0,30.0,47985887.4,0.0,47985887.4,Paid,2021-09-25,WIRE-000602,BOFA-223344556,111967070.6,30.0
CCN-00603,FUND-AIP-II-CC1,COMM-0464,INV-0071,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,80914296.0,30.0,24274288.8,970971.55,25245260.35,Paid,2021-09-25,WIRE-000603,BOFA-223344556,56640007.2,30.0
CCN-00604,FUND-AIP-II-CC1,COMM-0467,INV-0157,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,195417537.0,30.0,58625261.1,0.0,58625261.1,Paid,2021-09-25,WIRE-000604,BOFA-223344556,136792275.9,30.0
CCN-00605,FUND-AIP-II-CC1,COMM-0468,INV-0139,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,186120056.0,30.0,55836016.8,0.0,55836016.8,Paid,2021-09-25,WIRE-000605,BOFA-223344556,130284039.2,30.0
CCN-00606,FUND-AIP-II-CC1,COMM-0471,INV-0010,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,49724205.0,30.0,14917261.5,596690.46,15513951.96,Paid,2021-09-25,WIRE-000606,JPMC-445566778,34806943.5,30.0
CCN-00607,FUND-AIP-II-CC1,COMM-0480,INV-0126,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-09-15,2021-09-25,238858056.0,30.0,71657416.8,0.0,71657416.8,Paid,2021-09-25,WIRE-000607,CITI-334455667,167200639.2,30.0
CCN-00608,FUND-AIP-II-CC1,COMM-0489,INV-0087,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,40636720.0,30.0,12191016.0,487640.64,12678656.64,Paid,2021-09-25,WIRE-000608,CITI-334455667,28445704.0,30.0
CCN-00609,FUND-AIP-II-CC1,COMM-0498,INV-0090,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-09-15,2021-09-25,169524569.0,30.0,50857370.7,0.0,50857370.7,Paid,2021-09-25,WIRE-000609,JPMC-445566778,118667198.3,30.0
CCN-00610,FUND-AIP-II-CC2,COMM-0004,INV-0008,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,2,2022-03-15,2022-03-25,141412334.0,25.0,35353083.5,0.0,35353083.5,Paid,2022-03-25,WIRE-000610,JPMC-445566778,63635550.3,55.00000000000001
CCN-00611,FUND-AIP-II-CC2,COMM-0015,INV-0031,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,2,2022-03-15,2022-03-25,404400712.0,25.0,101100178.0,0.0,101100178.0,Paid,2022-03-25,WIRE-000611,JPMC-445566778,181980320.4,55.00000000000001
CCN-00612,FUND-AIP-II-CC2,COMM-0017,INV-0036,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,2,2022-03-15,2022-03-25,7724954.0,25.0,1931238.5,0.0,1931238.5,Paid,2022-03-25,WIRE-000612,JPMC-445566778,3476229.3,55.00000000000001
