notice_id,capital_call_id,commitment_id,investor_id,fund_id,feeder_id,offering_id,call_number,call_date,due_date,committed_amount_usd,call_percentage,call_amount_usd,equalization_amount_usd,total_due_usd,payment_status,payment_date,payment_reference,bank_account,unfunded_commitment_usd,cumulative_called_pct
CCN-00180,FUND-ABF-IX-CC2,COMM-0090,INV-0016,FUND-ABF-IX,FUND-ABF-IX-MAIN,FUND-ABF-IX-MAIN-B,2,2021-11-28,2021-12-10,278240000.0,25.0,69560000.0,0.0,69560000.0,Paid,2021-12-14,WIRE-000180,BOFA-300400500,125208000.0,55.0
CCN-00181,FUND-ARA-IV-CC1,COMM-0091,INV-0029,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,1,2022-07-15,2022-07-29,149170000.0,30.0,44751000.0,0.0,44751000.0,Paid,2022-07-29,WIRE-000181,BOFA-300400500,104419000.0,30.0
CCN-00182,FUND-ARA-IV-CC2,COMM-0091,INV-0029,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-04-17,2023-05-01,149170000.0,25.0,37292500.0,0.0,37292500.0,Paid,2023-05-01,WIRE-000182,HSBC-600700800,67126500.0,55.0
CCN-00183,FUND-ABF-X-CC1,COMM-0092,INV-0019,FUND-ABF-X,FUND-ABF-X-DOM,FUND-ABF-X-DOM-A,1,2023-08-26,2023-09-08,40230000.0,30.0,12069000.0,0.0,12069000.0,Paid,2023-09-12,WIRE-000183,WF-500600700,28161000.0,30.0
CCN-00184,FUND-ABF-X-CC2,COMM-0092,INV-0019,FUND-ABF-X,FUND-ABF-X-DOM,FUND-ABF-X-DOM-A,2,2024-03-26,2024-04-09,40230000.0,25.0,10057500.0,0.0,10057500.0,Paid,2024-04-10,WIRE-000184,BOFA-300400500,18103500.0,55.0
CCN-00185,FUND-ACO-IV-CC1,COMM-0093,INV-0038,FUND-ACO-IV,FUND-ACO-IV-OFF,FUND-ACO-IV-OFF-A,1,2021-08-17,2021-08-31,215440000.0,30.0,64632000.0,0.0,64632000.0,Paid,2021-09-02,WIRE-000185,WF-500600700,150808000.0,30.0
CCN-00186,FUND-ACO-IV-CC2,COMM-0093,INV-0038,FUND-ACO-IV,FUND-ACO-IV-OFF,FUND-ACO-IV-OFF-A,2,2022-02-19,2022-03-04,215440000.0,25.0,53860000.0,0.0,53860000.0,Pending,,,BOFA-300400500,96948000.0,55.0
CCN-00187,FUND-AIP-II-CC1,COMM-0094,INV-0010,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-08-23,2021-09-06,414180000.0,30.0,124254000.0,0.0,124254000.0,Paid,2021-09-06,WIRE-000187,GS-400500600,289926000.0,30.0
CCN-00188,FUND-AIP-II-CC2,COMM-0094,INV-0010,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,2,2022-05-01,2022-05-13,414180000.0,25.0,103545000.0,0.0,103545000.0,Paid,2022-05-17,WIRE-000188,BOFA-300400500,186381000.0,55.0
CCN-00189,FUND-ARA-IV-CC1,COMM-0095,INV-0020,FUND-ARA-IV,FUND-ARA-IV-MAIN,FUND-ARA-IV-MAIN-B,1,2022-07-15,2022-07-29,222380000.0,30.0,66714000.0,0.0,66714000.0,Paid,2022-07-29,WIRE-000189,HSBC-600700800,155666000.0,30.0
CCN-00190,FUND-ARA-IV-CC2,COMM-0095,INV-0020,FUND-ARA-IV,FUND-ARA-IV-MAIN,FUND-ARA-IV-MAIN-B,2,2023-04-17,2023-05-01,222380000.0,25.0,55595000.0,0.0,55595000.0,Paid,2023-05-03,WIRE-000190,HSBC-600700800,100071000.0,55.0
CCN-00191,FUND-ARA-IV-CC1,COMM-0096,INV-0026,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,1,2022-07-15,2022-07-29,252730000.0,30.0,75819000.0,0.0,75819000.0,Paid,2022-08-01,WIRE-000191,BOFA-300400500,176911000.0,30.0
CCN-00192,FUND-ARA-IV-CC2,COMM-0096,INV-0026,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-04-17,2023-05-01,252730000.0,25.0,63182500.0,0.0,63182500.0,Late,2023-05-17,WIRE-000192,BOFA-300400500,113728500.0,55.0
