transaction_id,posting_date,trade_date,settle_date,trade_month,trade_year,account_id,account_number,account_type,social_code,fund_id,fund_name,fund_type,fund_code,transfer_agent,source_code,tran_type,tran_code,tran_suffix,trade_type,trade_class,share_class,cusip,isin,product_code,gross_amount,net_amount,total_shares,nav_per_share,dealer_comm_amount,under_comm_amount,disc_cat_code,drip_election,tender_window_flag,dist_frequency,tender_pct_limit,firm_id,office_id,rep_id,broker_id,broker_name,platform_code,nscc_or_direct,nscc_control_nbr,tran_description
5000000002045336400,2024-01-05,2024-01-05,2024-01-08,1,2024,ACCT00453,00097179919,INDIVIDUAL,701,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,W,00827D309,US00827D309,ADPEC,8481.48,8481.48,826.4214,10.2629,0.0,0.0,99,Y,N,QUARTERLY,5,0000ICA001,70846,9275,ICAP,iCapital,ICAP,DIRECT,,Additional purchase into existing account
5000000002045562177,2024-01-05,2024-01-05,2024-01-08,1,2024,ACCT00254,00097370211,PENSION,798,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827D101,US00827D101,ADPEC,15110.97,14242.09,1472.3879,10.2629,755.55,113.33,01,Y,N,QUARTERLY,5,0000CAI001,61712,6654,CAIS,CAIS,CAIS,DIRECT,,Additional purchase into existing account
5000000002046406608,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00013,00094679591,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,EXCH_OUT,005,006,A,R,I,00827E200,US00827E200,ADPE,40311.12,40311.12,3451.7969,11.6783,0.0,0.0,99,Y,N,QUARTERLY,5,0000VSR001,28131,9348,VSR,VSR Financial,VSRF,NSCC,54040104264,Exchange out to another share class / fund
5000000002047103750,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00397,00096473593,IRA,703,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,XFER_OUT,007,006,A,R,I,00827D200,US00827D200,ADPEC,14326.72,14326.72,1395.9719,10.2629,0.0,0.0,99,Y,N,QUARTERLY,5,0000RAJ001,51688,8417,RJ,Raymond James,RJFS,NSCC,25015111028,Account transfer out (ACATS/direct)
5000000002048078508,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00086,00095081983,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,EXCH_OUT,005,006,A,R,A,00827B101,US00827B101,ADCRE,27584.3,27584.3,2492.1669,11.0684,0.0,0.0,99,Y,N,QUARTERLY,5,0000OSA001,50135,7046,OSAIC,Osaic Wealth,OSAI,NSCC,74718296663,Exchange out to another share class / fund
5000000002048605343,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00004,00096708456,PENSION,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,XFER_IN,006,006,A,N,A,00827B101,US00827B101,ADCRE,46024.03,43377.65,4158.1466,11.0684,2301.2,345.18,01,Y,N,QUARTERLY,5,0000RAJ001,46421,3547,RJ,Raymond James,RJFS,NSCC,41380720084,Account transfer in (ACATS/direct)
5000000002049603792,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00028,00095673212,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,A,00827E101,US00827E101,ADPE,98341.79,92687.14,8420.8994,11.6783,4917.09,737.56,01,Y,N,QUARTERLY,5,0000UBS001,70637,5092,UBS,UBS Financial,UBSW,NSCC,49949785980,Additional purchase into existing account
5000000002049841936,2024-01-05,2024-01-05,2024-01-08,1,2024,ACCT00403,00093345338,CORPORATE,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_ADD,002,006,A,N,A,00827C101,US00827C101,ADREF,93136.68,87781.32,7404.1402,12.579,4656.83,698.53,01,Y,N,MONTHLY,5,0000CAI001,25919,1195,CAIS,CAIS,CAIS,DIRECT,,Additional purchase into existing account
5000000002050358547,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00095,00098427625,PENSION,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_ADD,002,006,A,N,I,00827C200,US00827C200,ADREF,36694.05,36694.05,2917.088,12.579,0.0,0.0,99,Y,N,MONTHLY,5,0000NPC001,48974,8025,NPC,National Planning Corp,NATL,NSCC,96298103438,Additional purchase into existing account
5000000002051074808,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00008,00093728882,IRA,703,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,XFER_OUT,007,006,A,R,W,00827E309,US00827E309,ADPE,7631.5,7631.5,653.477,11.6783,0.0,0.0,99,Y,N,QUARTERLY,5,0000SCH001,58520,6820,SCHW,Schwab,SCHW,NSCC,36547552417,Account transfer out (ACATS/direct)
5000000002051786485,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00139,00092948178,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,A,00827B101,US00827B101,ADCRE,38378.12,36171.37,3467.3593,11.0684,1918.91,287.84,01,N,N,QUARTERLY,5,0000MOR001,22739,4846,MS,Morgan Stanley,MSSB,NSCC,13137153076,New account purchase / initial subscription
5000000002052723076,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00140,00098031780,ROTH_IRA,704,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,EXCH_OUT,005,006,A,R,A,00827E101,US00827E101,ADPE,15602.0,15602.0,1335.9821,11.6783,0.0,0.0,99,Y,N,QUARTERLY,5,0000MOR001,86983,3531,MS,Morgan Stanley,MSSB,NSCC,73665557954,Exchange out to another share class / fund
5000000002053470072,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00432,00099236745,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,I,00827B200,US00827B200,ADCRE,47971.57,47971.57,4334.1016,11.0684,0.0,0.0,99,Y,N,QUARTERLY,5,0000UBS001,30131,1893,UBS,UBS Financial,UBSW,NSCC,62313966655,Additional purchase into existing account
5000000002054242788,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00012,00095137722,CORPORATE,798,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,A,00827E101,US00827E101,ADPE,21616.17,20373.24,1850.9689,11.6783,1080.81,162.12,01,Y,N,QUARTERLY,5,0000CNT001,83579,9830,CNTS,Centaurus Financial,CNTS,NSCC,66618971402,Additional purchase into existing account
5000000002054479679,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00321,00092290526,ROTH_IRA,704,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,I,00827D200,US00827D200,ADPEC,35959.1,35959.1,3503.7952,10.2629,0.0,0.0,99,Y,N,QUARTERLY,5,0000MOR001,57333,5123,MS,Morgan Stanley,MSSB,NSCC,40470101647,Additional purchase into existing account
5000000002055211632,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00241,00092993318,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,I,00827E200,US00827E200,ADPE,41488.55,41488.55,3552.619,11.6783,0.0,0.0,99,Y,N,QUARTERLY,5,0000SCH001,26864,2584,SCHW,Schwab,SCHW,NSCC,72927909511,Additional purchase into existing account
5000000002056021651,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00419,00097636992,TRUST,705,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827D101,US00827D101,ADPEC,30710.69,28944.83,2992.3988,10.2629,1535.53,230.33,01,Y,N,QUARTERLY,5,0000SII001,86810,2655,SII,SII Investments,SIII,NSCC,12393118718,Additional purchase into existing account
5000000002056734382,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00069,00094700025,PENSION,798,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_NEW,001,006,A,N,I,00827E200,US00827E200,ADPE,613661.94,613661.94,52547.1978,11.6783,0.0,0.0,99,Y,N,QUARTERLY,5,0000SII001,73993,4595,SII,SII Investments,SIII,NSCC,60216937124,New account purchase / initial subscription
5000000002056972178,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00277,00098052503,ROTH_IRA,704,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_NEW,001,006,A,N,A,00827C101,US00827C101,ADREF,19160.89,18059.14,1523.2443,12.579,958.04,143.71,01,Y,N,MONTHLY,5,0000RAJ001,59081,7266,RJ,Raymond James,RJFS,NSCC,15936782680,New account purchase / initial subscription
5000000002057407375,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00055,00097812810,CORPORATE,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_ADD,002,006,A,N,I,00827C200,US00827C200,ADREF,11523.76,11523.76,916.111,12.579,0.0,0.0,99,Y,N,MONTHLY,5,0000SCH001,81819,1006,SCHW,Schwab,SCHW,NSCC,25751426812,Additional purchase into existing account
5000000002057686397,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00490,00096749933,ROTH_IRA,704,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,W,00827D309,US00827D309,ADPEC,93083.94,93083.94,9069.9451,10.2629,0.0,0.0,99,Y,N,QUARTERLY,5,0000FID001,33969,2865,FIDO,Fidelity,FMCO,NSCC,22204551849,Additional purchase into existing account
5000000002058580638,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00413,00095045872,PENSION,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,EXCH_IN,004,006,A,N,A,00827C101,US00827C101,ADREF,43556.84,41052.32,3462.6632,12.579,2177.84,326.68,01,N,N,MONTHLY,5,0000FID001,44934,9743,FIDO,Fidelity,FMCO,NSCC,65322796090,Exchange in from another share class / fund
5000000002059182873,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00360,00097009980,CORPORATE,798,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,W,00827E309,US00827E309,ADPE,29268.04,29268.04,2506.1901,11.6783,0.0,0.0,99,Y,N,QUARTERLY,5,0000MER001,18300,9756,MER,Merrill Lynch,MLCO,NSCC,46136239392,Additional purchase into existing account
5000000002059990100,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00285,00092022699,TRUST,705,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_ADD,002,006,A,N,I,00827C200,US00827C200,ADREF,43368.03,43368.03,3447.6532,12.579,0.0,0.0,99,N,N,MONTHLY,5,0000CET001,82970,3869,CETA,Cetera Advisors,CETA,NSCC,82931399773,Additional purchase into existing account
5000000002060576229,2024-01-05,2024-01-05,2024-01-08,1,2024,ACCT00216,00093310140,IRA,703,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,I,00827D200,US00827D200,ADPEC,13563.27,13563.27,1321.5826,10.2629,0.0,0.0,99,Y,N,QUARTERLY,5,0000ICA001,79397,7012,ICAP,iCapital,ICAP,DIRECT,,Additional purchase into existing account
5000000002061200726,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00195,00097478792,INDIVIDUAL,701,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,I,00827E200,US00827E200,ADPE,99913.6,99913.6,8555.4918,11.6783,0.0,0.0,99,Y,N,QUARTERLY,5,0000SCH001,20696,7142,SCHW,Schwab,SCHW,NSCC,13899205837,Additional purchase into existing account
5000000002061325509,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00270,00097268384,ROTH_IRA,704,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,XFER_IN,006,006,A,N,I,00827C200,US00827C200,ADREF,27654.19,27654.19,2198.4411,12.579,0.0,0.0,99,Y,N,MONTHLY,5,0000MOR001,64505,9998,MS,Morgan Stanley,MSSB,NSCC,46319044516,Account transfer in (ACATS/direct)
5000000002061518382,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00262,00092800206,IRA,703,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,A,00827B101,US00827B101,ADCRE,38087.07,35897.07,3441.0637,11.0684,1904.35,285.65,01,Y,N,QUARTERLY,5,0000SII001,53914,5662,SII,SII Investments,SIII,NSCC,85837737326,New account purchase / initial subscription
5000000002061652491,2024-01-05,2024-01-05,2024-01-08,1,2024,ACCT00290,00091663497,CORPORATE,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_ADD,002,006,A,N,A,00827C101,US00827C101,ADREF,11844.01,11162.98,941.5701,12.579,592.2,88.83,01,N,N,MONTHLY,5,0000CAI001,19539,4082,CAIS,CAIS,CAIS,DIRECT,,Additional purchase into existing account
5000000002061889465,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00252,00095135904,CORPORATE,798,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,XFER_IN,006,006,A,N,I,00827D200,US00827D200,ADPEC,29866.02,29866.02,2910.0956,10.2629,0.0,0.0,99,Y,N,QUARTERLY,5,0000FID001,46569,5890,FIDO,Fidelity,FMCO,NSCC,90944546133,Account transfer in (ACATS/direct)
5000000002062412737,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00044,00096171716,TRUST,705,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_NEW,001,006,A,N,I,00827C200,US00827C200,ADREF,930648.12,930648.12,73984.269,12.579,0.0,0.0,99,Y,N,MONTHLY,5,0000NPC001,57795,1653,NPC,National Planning Corp,NATL,NSCC,14482279828,New account purchase / initial subscription
5000000002063376637,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00293,00099953163,JOINT,702,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,A,00827D101,US00827D101,ADPEC,37506.41,35349.79,3654.5626,10.2629,1875.32,281.3,01,Y,N,QUARTERLY,5,0000CNT001,95029,6886,CNTS,Centaurus Financial,CNTS,NSCC,82001223858,New account purchase / initial subscription
5000000002063688029,2024-01-05,2024-01-05,2024-01-08,1,2024,ACCT00394,00093388630,JOINT,702,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,I,00827E200,US00827E200,ADPE,89479.65,89479.65,7662.0441,11.6783,0.0,0.0,99,Y,N,QUARTERLY,5,0000CAI001,46677,2524,CAIS,CAIS,CAIS,DIRECT,,Additional purchase into existing account
5000000002063922097,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00202,00091730386,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,I,00827B200,US00827B200,ADCRE,61185.02,61185.02,5527.9011,11.0684,0.0,0.0,99,Y,N,QUARTERLY,5,0000FID001,93318,7338,FIDO,Fidelity,FMCO,NSCC,99036227927,Additional purchase into existing account
5000000002064588676,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00427,00094784650,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,A,00827E101,US00827E101,ADPE,20540.67,19359.58,1758.875,11.6783,1027.03,154.06,01,Y,N,QUARTERLY,5,0000FID001,31319,8393,FIDO,Fidelity,FMCO,NSCC,45349561809,Additional purchase into existing account
5000000002064729646,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00138,00096069909,CORPORATE,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,XFER_OUT,007,006,A,R,W,00827B309,US00827B309,ADCRE,25738.14,25738.14,2325.3713,11.0684,0.0,0.0,99,Y,N,QUARTERLY,5,0000UBS001,95097,7689,UBS,UBS Financial,UBSW,NSCC,71290982997,Account transfer out (ACATS/direct)
5000000002065383067,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00259,00095819172,ROTH_IRA,704,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,W,00827E309,US00827E309,ADPE,16614.31,16614.31,1422.6651,11.6783,0.0,0.0,99,N,N,QUARTERLY,5,0000CET001,52096,5676,CETA,Cetera Advisors,CETA,NSCC,88271490203,Additional purchase into existing account
5000000002065638292,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00211,00098481225,INDIVIDUAL,701,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,W,00827D309,US00827D309,ADPEC,32537.55,32537.55,3170.4051,10.2629,0.0,0.0,99,Y,N,QUARTERLY,5,0000MER001,88986,7981,MER,Merrill Lynch,MLCO,NSCC,33328945774,Additional purchase into existing account
5000000002065912879,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00366,00092307594,CORPORATE,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827B101,US00827B101,ADCRE,85712.61,80784.14,7743.9025,11.0684,4285.63,642.84,01,N,N,QUARTERLY,5,0000MER001,27393,4705,MER,Merrill Lynch,MLCO,NSCC,19312230172,Additional purchase into existing account
5000000002066357706,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00103,00091674975,JOINT,702,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,XFER_IN,006,006,A,N,W,00827B309,US00827B309,ADCRE,74604.55,74604.55,6740.3193,11.0684,0.0,0.0,99,N,N,QUARTERLY,5,0000MER001,32962,8708,MER,Merrill Lynch,MLCO,NSCC,57307109784,Account transfer in (ACATS/direct)
5000000002066459780,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00001,00094744854,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,DRIP,071,023,A,A,W,00827B309,US00827B309,ADCRE,4399.31,4399.31,397.4658,11.0684,0.0,0.0,99,N,N,QUARTERLY,5,0000CET001,28289,2679,CETA,Cetera Advisors,CETA,NSCC,39039830784,Distribution reinvestment
5000000002066954991,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00032,00091841248,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,DRIP,071,023,A,A,W,00827B309,US00827B309,ADCRE,152.07,152.07,13.7391,11.0684,0.0,0.0,99,N,N,QUARTERLY,5,0000UBS001,86569,8811,UBS,UBS Financial,UBSW,NSCC,81075454174,Distribution reinvestment
5000000002067530454,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00128,00099106886,ROTH_IRA,704,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827D101,US00827D101,ADPEC,79534.66,74961.42,7749.7257,10.2629,3976.73,596.51,01,Y,N,QUARTERLY,5,0000RAJ001,23979,4886,RJ,Raymond James,RJFS,NSCC,65809079635,Additional purchase into existing account
5000000002067633975,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00123,00095921894,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827B101,US00827B101,ADCRE,59780.63,56343.25,5401.0182,11.0684,2989.03,448.35,01,Y,N,QUARTERLY,5,0000RAJ001,56984,7141,RJ,Raymond James,RJFS,NSCC,12629320728,Additional purchase into existing account
5000000002067998344,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00265,00097802999,CORPORATE,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_NEW,001,006,A,N,A,00827C101,US00827C101,ADREF,27251.88,25684.9,2166.4584,12.579,1362.59,204.39,01,Y,N,MONTHLY,5,0000NPC001,66059,9442,NPC,National Planning Corp,NATL,NSCC,23271368598,New account purchase / initial subscription
5000000002068706145,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00061,00094671545,CORPORATE,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827B101,US00827B101,ADCRE,41213.19,38843.43,3723.5002,11.0684,2060.66,309.1,01,Y,N,QUARTERLY,5,0000CET001,33053,9486,CETA,Cetera Advisors,CETA,NSCC,10011382159,Additional purchase into existing account
5000000002069401439,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00489,00093321873,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,A,00827B101,US00827B101,ADCRE,43154.01,40672.65,3898.8481,11.0684,2157.7,323.66,01,Y,N,QUARTERLY,5,0000VSR001,96947,3793,VSR,VSR Financial,VSRF,NSCC,61936227518,New account purchase / initial subscription
5000000002070220249,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00386,00091043092,CORPORATE,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827B101,US00827B101,ADCRE,74396.87,70119.05,6721.556,11.0684,3719.84,557.98,01,Y,N,QUARTERLY,5,0000CET001,15772,1201,CETA,Cetera Advisors,CETA,NSCC,28189602887,Additional purchase into existing account
5000000002070799182,2024-01-05,2024-01-05,2024-01-08,1,2024,ACCT00254,00097370211,PENSION,798,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827D101,US00827D101,ADPEC,20952.61,19747.84,2041.5877,10.2629,1047.63,157.14,01,Y,N,QUARTERLY,5,0000CAI001,61712,6654,CAIS,CAIS,CAIS,DIRECT,,Additional purchase into existing account
5000000002071710081,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00380,00095003671,ROTH_IRA,704,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,XFER_OUT,007,006,A,R,A,00827B101,US00827B101,ADCRE,41667.63,41667.63,3764.5577,11.0684,0.0,0.0,99,Y,N,QUARTERLY,5,0000FID001,17589,5005,FIDO,Fidelity,FMCO,NSCC,85906048467,Account transfer out (ACATS/direct)
5000000002072217143,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00296,00096534221,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,A,00827E101,US00827E101,ADPE,72948.81,68754.25,6246.5265,11.6783,3647.44,547.12,01,N,N,QUARTERLY,5,0000CNT001,40149,7223,CNTS,Centaurus Financial,CNTS,NSCC,16948294674,Additional purchase into existing account
5000000002072631927,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00005,00097022674,IRA,703,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,A,00827B101,US00827B101,ADCRE,28234.41,26610.93,2550.9026,11.0684,1411.72,211.76,01,Y,N,QUARTERLY,5,0000OSA001,55082,5333,OSAIC,Osaic Wealth,OSAI,NSCC,56098121339,New account purchase / initial subscription
5000000002073628008,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00279,00094736121,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,I,00827E200,US00827E200,ADPE,98910.21,98910.21,8469.5726,11.6783,0.0,0.0,99,Y,N,QUARTERLY,5,0000MOR001,10455,1372,MS,Morgan Stanley,MSSB,NSCC,22674254718,Additional purchase into existing account
5000000002074173922,2024-01-05,2024-01-05,2024-01-08,1,2024,ACCT00444,00099767135,ROTH_IRA,704,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,DRIP,071,023,A,A,W,00827B309,US00827B309,ADCRE,4553.22,4553.22,411.3711,11.0684,0.0,0.0,99,Y,N,QUARTERLY,5,0000CAI001,64997,2843,CAIS,CAIS,CAIS,DIRECT,,Distribution reinvestment
5000000002074316526,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00246,00092838859,IRA,703,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,XFER_OUT,007,006,A,R,A,00827E101,US00827E101,ADPE,49998.76,49998.76,4281.3389,11.6783,0.0,0.0,99,N,N,QUARTERLY,5,0000NPC001,64596,6040,NPC,National Planning Corp,NATL,NSCC,41733399682,Account transfer out (ACATS/direct)
5000000002074707327,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00026,00098106470,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,W,00827B309,US00827B309,ADCRE,35952.39,35952.39,3248.2012,11.0684,0.0,0.0,99,N,N,QUARTERLY,5,0000UBS001,63883,8651,UBS,UBS Financial,UBSW,NSCC,81251301779,New account purchase / initial subscription
5000000002075262998,2024-01-05,2024-01-05,2024-01-08,1,2024,ACCT00351,00095152891,TRUST,705,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_NEW,001,006,A,N,I,00827C200,US00827C200,ADREF,516324.36,516324.36,41046.5347,12.579,0.0,0.0,99,Y,N,MONTHLY,5,0000ICA001,49021,1528,ICAP,iCapital,ICAP,DIRECT,,New account purchase / initial subscription
5000000002075463788,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00061,00094671545,CORPORATE,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,XFER_OUT,007,006,A,R,A,00827B101,US00827B101,ADCRE,44570.77,44570.77,4026.8485,11.0684,0.0,0.0,99,Y,N,QUARTERLY,5,0000CET001,33053,9486,CETA,Cetera Advisors,CETA,NSCC,20504069253,Account transfer out (ACATS/direct)
5000000002076258105,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00268,00098808032,IRA,703,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_NEW,001,006,A,N,A,00827C101,US00827C101,ADREF,44413.07,41859.32,3530.7314,12.579,2220.65,333.1,01,Y,N,MONTHLY,5,0000CET001,50213,3616,CETA,Cetera Advisors,CETA,NSCC,19957197768,New account purchase / initial subscription
5000000002076883702,2024-01-05,2024-01-05,2024-01-06,1,2024,ACCT00310,00095034453,PENSION,798,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_NEW,001,006,A,N,A,00827E101,US00827E101,ADPE,28876.56,27216.16,2472.6681,11.6783,1443.83,216.57,01,N,N,QUARTERLY,5,0000MOR001,84277,7375,MS,Morgan Stanley,MSSB,NSCC,54062661773,New account purchase / initial subscription
