src_team_id,source,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,address,city,state,zip,aum_millions
SRA0001976,Broadridge,Cox PC Group,Janney Montgomery Scott,2021659,K.,Cox,coxk@jannmontsc.com,328-994-8574,"3615 Liberty Blvd, Ste 1510, Seattle, WA, 98101",Seattle,WA,98101,2915.7
SRA0001977,Broadridge,Flores Wealth Advisors,Mesirow Financial,2749212,Sarah,Flores,floress@mesi.com,306.625.8809,"9141 Commerce Ave, Ste 2491, Minneapolis, MN, 55401",Minneapolis,MN,55401,422.3
SRA0001978,Broadridge,Torres Wealth Sol Group,Piper Sandler,6759109,Nancy,Torres,ntorres@pipesand.com,+15898231166,"4867 Lake Ct, Denver, CO, 80201",Denver,CO,80201,24.2
SRA0001979,Broadridge,Morgan Wealth Mgmt Group,Mesirow Financial,5391778,Babs,Mrgan,mrganb@mesi.com,(520) 796-5571,"2616 Jefferson Ln, Ste 1789, Portland, OR, 97201",Portland,OR,9720,451.4
SRA0001980,Broadridge,Gray WP,HighTower,2428466,Nancy,Gray,ngray@high.com,+13319351773,"3693 Park Ct, Ste 580, Los Angeles, CA, 90025",Los Angeles,CA,90025,145.9
SRA0001981,Broadridge,Bailey WM Team,Rockefeller Capital Management,8118545,K.,Bailey,baileyk@rockcapi.com,+17628391873,"5251 Commerce Ave, Ste 2859, Boston, MA, 02134",Boston,MA,02134,
SRA0001982,Broadridge,Anderson Wealth Sol Group,Janney Montgomery Scott,8667763,Amy,Anderson,amy.anderson@jannmontsc.net,4864026342,"6615 Lincoln St, Ste 2786, Seattle, WA, 98101",Seattle,WA,98101,178.2
SRA0001983,Broadridge,Perez Asset Mgmt Group,Hightower Advisors,7137345,Pat,Perez,pat.perez@highadvi.net,822-641-7030,"7581 Financial Ln, Ste 2126, Chicago, IL, 60601",Chicago,IL,60601,4061.3
SRA0001984,Broadridge,Baker Fin Grp,HighTower,1426444,Jess,Baker,jess.baker@high.net,+15505314932,"6337 Cedar Ave, Ste 1330, Tampa, FL, 33601",Tampa,FL,33601-7888,224.6
SRA0001985,Broadridge,Bailey Asset Mgmt Grp,Edward Jones,6256890,Betty,Bailey,betty.bailey@edwajone.net,298.268.4030,"1517 Hill Rd, Ste 3010, Detroit, MI, 48201",Detroit,MI,48201,450.1
SRA0001986,Broadridge,Martin Asset Mgmt Group,Morgan Stanley,8945425,Kenny,Martin,martink@morgstan.com,845-594-5293,"7590 Washington St, Ste 3272, Los Angeles, CA, 90001",Los Angeles,CA,90001,362.6
SRA0001987,Broadridge,Hill PW Group,Morgan Stanley,3890762,Chuck,Hill,chill@morgstan.com,9402933761,,Phoenix,AZ,85001,46.1
SRA0001988,Broadridge,Sanchez Private Wealth Group,Oppenheimer & Co,2485573,Sarah,Sanchez,ssanchez@oppe.com,764.239.6926,"2700 Sunset Pl, Ste 2487, New York, NY, 10017",New York,NY,10017,163.1
SRA0001989,Broadridge,Washington Invest Group,Merrill Lynch,,Mike,Washington,mwashington@merrlync.com,290-339-4877,"2521 River Ln, Ste 453, Louisville, KY, 40201",Louisville,KY,40201-3429,193.8
SRA0001990,Broadridge,Price Asset Mgmt Group,UBS Financial Services,4912839,Laura,Price,laura.price@ubs.net,+14687147011,"7750 Pine Dr, Ste 3242, Seattle, WA, 98101",Seattle,WA,98101,443.9
SRA0001991,Broadridge,Hughes Family Wealth Grp,Edward Jones,,J.,Hughes,j..hughes@edwajone.net,2893909086,"3920 Hill Blvd, Ste 577, Richmond, VA, 23220",Richmond,VA,23220,35.8
SRA0001992,Broadridge,Perez Wealth Mgmt Team,HighTower,2547982,Johnny,Perez,johnny.perez@high.net,496.806.6002,"9183 Oak Blvd, Columbus, OH, 43201",Columbus,OH,43201,475.2
SRA0001993,Broadridge,Brooks Wealth Mgmt Group,Dynasty Financial Partners,7585981,S.,Brooks,brookss@dynapart.com,7759444389,"1542 Lincoln Blvd, Ste 1865, Chicago, IL, 60601",Chicago,IL,60601,172.3
SRA0001994,Broadridge,Miller Private Client Group,Stifel Financial,2427340,Patty,Miller,pmiller@stif.com,211.870.4566,"8977 Financial Ave, Kansas City, MO, 64101",Kansas City,MO,64101-8268,126.8
SRA0001995,Broadridge,Cook Wealth Mgmt Group,Stifel Financial,3665701,M.,Cook,cookm@stif.com,+12239815079,"4464 Lake Rd, Ste 2119, New York, NY, 10017",New York,NY,10017,1022.2
SRA0001996,Broadridge,Richardson Asset Mgmt Grp,Rockefeller Capital Management,1973604,Stevie,Richardson,stevie.richardson@rockcapi.net,932-707-8434,"5682 Cedar Rd, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,861.2
SRA0001997,Broadridge,Lewis Wealth Solutions Grp,UBS Financial Services,4285754,Chuck,Lewis,lewisc@ubs.com,878.709.9254,"1259 Pine St, Ste 3740, Seattle, WA, 98101",Seattle,WA,98101,318.3
SRA0001998,Broadridge,Brown Asset Mgmt Group,LPL Financial,2013796,S.,Brown,browns@lpl.com,634-608-8563,"373 Main Rd, Ste 1250, Seattle, WA, 98101",Seattle,WA,98101,273.7
SRA0001999,Broadridge,Murphy Investment Group,UBS Financial Services,8060795,Sarah,Murphy,smurphy@ubs.com,(402) 455-3991,"3543 Hill Dr, Hartford, CT, 06101",Hartford,CT,06101,227.3
SRA0002000,Broadridge,Howard Investment Group,Rockefeller Capital Management,3870573,K.,Howard,k..howard@rockcapi.net,449-679-6489,,Richmond,VA,2322,153.0
SRA0002001,Broadridge,Ward WA,Raymond James,6665078,Cynthia,Ward,cward@raymjame.com,9604806833,"5184 Maple Dr, Hartford, CT, 06101",Hartford,CT,06101,56.9
SRA0002002,Broadridge,Brooks Asset Management Group,Oppenheimer & Co,3769803,Laura,Brooks,lbrooks@oppe.com,,"8121 Commerce Ct, Seattle, WA, 98101",Seattle,WA,98101,842.6
SRA0002003,Broadridge,Bell Capital Group,LPL Financial,5035266,Dot,Bell,dbell@lpl.com,,"4229 Park Way, Ste 1591, Boston, MA, 02134",Boston,MA,02134-3235,115.0
SRA0002004,Broadridge,Turner Asset Mgmt Grp,Oppenheimer & Co,5458527,J.,Turner,j..turner@oppe.net,300.602.4782,"8047 Pine Blvd, Ste 1033, Austin, TX, 78701",Austin,TX,78701,74.3
SRA0002005,Broadridge,Nelson Financial Advisory Group,Janney Montgomery Scott,7704777,R.,Nelson,rnelson@jannmontsc.com,2383245262,"5872 Market Ln, Ste 523, Kansas City, MO, 64101",Kansas City,MO,64101,462.5
SRA0002006,Broadridge,Wright Asset Mgmt Grp,Ameriprise Financial,6227878,Emily,Wright,ewright@amer.com,928-419-7213,"1122 Pine Way, Ste 584, Tampa, FL, 33601",Tampa,FL,33601,57.4
SRA0002007,Broadridge,Roberts Wealth Solutions Grp,Merrill Lynch,2277216,J.,Roberts,robertsj@merrlync.com,+12917283726,,Orlando,FL,32801,460.2
SRA0002008,Broadridge,Hall Fin Adv Group,Ameriprise Financial,5286376,Ed,Hall,ed.hall@amer.net,4377118406,"1467 Lake St, Ste 3693, Columbus, OH, 43201",Columbus,OH,43201,828.5
SRA0002009,Broadridge,Patterson Investment Group,Baird,6942025,Nancy,Patterson,nancy.patterson@bair.net,(890) 620-7946,,Memphis,TN,38101,199.4
SRA0002010,Broadridge,Price Wealth Advs,Oppenheimer & Co,4700156,D.,Price,d..price@oppe.net,+17355858726,"4376 Cedar Ave, Boston, MA, 02134",Boston,MA,02134,130.8
SRA0002011,Broadridge,Clark Asset Management Group,Piper Sandler,7168151,Emily,Clark,emily.clark@pipesand.net,873.256.6322,"7389 Main Dr, Ste 3298, Richmond, VA, 23220",Richmond,VA,23220,244.3
SRA0002012,Broadridge,Hernandez Wealth Advs,Oppenheimer & Co,7909918,J.,Hernandez,jhernandez@oppe.com,9094651315,"3942 Lake Ct, Los Angeles, CA, 90001",Los Angeles,CA,90001-5707,169.1
SRA0002013,Broadridge,Washington Investment Group,Wells Fargo Advisors,7496103,Kev,Washington,kwashington@wellfargad.com,(638) 789-6395,"4812 Cedar Ave, Louisville, KY, 40201",Louisville,KY,40201,559.9
SRA0002014,Broadridge,Flores Investment Group,LPL Financial,6350660,Betty,Flores,bflores@lpl.com,+17993884837,"5129 Maple Way, Baltimore, MD, 21201",Baltimore,MD,21201,40.2
SRA0002015,Broadridge,Lee Invest Group,Oppenheimer & Co,1774820,M.,Lee,mlee@oppe.com,,"210 Lincoln Ct, Chicago, IL, 60614",Chicago,IL,60614-8661,95.9
SRA0002016,Broadridge,Patterson Invest Group,HighTower,5016593,Tommy,Patterson,tpatterson@high.com,,"9166 Hill Ave, Las Vegas, NV, 89101",Las Vegas,NV,89101,168.4
SRA0002017,Broadridge,Ross WP,RBC Wealth Management,4388883,Danny,Ross,dross@rbc.com,,"2769 Commerce Pl, Boston, MA, 02134",Boston,MA,02134-2722,306.5
SRA0002018,Broadridge,Bell Advisory Group,Dynasty Financial Partners,6464531,Meg,Beell,beellm@dynapart.com,(587) 480-8476,"7740 Maple Ave, Ste 2395, Seattle, WA, 98101",Seattle,WA,98101,465.0
SRA0002019,Broadridge,Foster Wealth Solutions Grp,UBS Financial Services,9753354,Sharon,Foster,sfoster@ubs.com,,"34 Broadway Ave, Ste 1806, Los Angeles, CA, 90001",Los Angeles,CA,90001,287.2
SRA0002020,Broadridge,Hill PW Group,Rockefeller Capital Management,5046252,K.,Hill,khill@rockcapi.com,708.938.8911,"4791 Commerce Pl, Ste 331, Atlanta, GA, 30301",Atlanta,GA,30301,152.7
SRA0002021,Broadridge,Gray WA,Wells Fargo Advisors,2590594,Sue,Gray,grays@wellfargad.com,3602881504,,Cleveland,OH,44101,268.6
SRA0002022,Broadridge,Wood WealthAdvs,Oppenheimer & Co,1327637,Mick,Wood,mwood@oppe.com,+13517548051,"5908 Washington Ct, San Diego, CA, 92101",San Diego,CA,92101,719.1
SRA0002023,Broadridge,Williams Wealth Mgmt Group,Mesirow Financial,9727291,Deborah,Williams,williamsd@mesi.com,262.740.9390,,Indianapolis,IN,46201,849.4
SRA0002024,Broadridge,Cooper Invest Group,RBC Wealth Management,8301344,J.,Cooper,jcooper@rbc.com,7039395988,"8861 Lincoln Way, Louisville, KY, 40201",Louisville,KY,40201,720.5
SRA0002025,Broadridge,Turner Wealth Management Group,Janney Montgomery Scott,5513430,Lisa,Turner,lturner@jannmontsc.com,,"7236 Cedar Way, Ste 1576, Minneapolis, MN, 55401",Minneapolis,MN,55401-9188,1129.4
SRA0002026,Broadridge,White Fin Adv Group,Oppenheimer & Co,4787760,Mick,White,mick.white@oppe.net,259-421-3048,"6373 Lake Rd, Ste 3894, Milwaukee, WI, 53201",Milwaukee,WI,53201,257.1
SRA0002027,Broadridge,Stewart Private Wealth Group,RBC Wealth Management,,Amy,Stewart,amy.stewart@rbc.net,(971) 993-5225,"643 Madison Dr, Ste 1872, Milwaukee, WI, 53201",Milwaukee,WI,53201-3545,1254.7
SRA0002028,Broadridge,Jackson Invest Grp,Raymond James,9030174,Kev,Jackson,kev.jackson@raymjame.net,576.325.3050,,Detroit,MI,48201,79.5
SRA0002029,Broadridge,Brown Private Client Group,Morgan Stanley,7848369,Sarah,Brown,sarah.brown@morgstan.net,+18144134180,"2229 Broadway Way, Ste 1156, Seattle, WA, 98101",Seattle,WA,98101,26.4
SRA0002030,Broadridge,Howard Priv Client Group,Janney Montgomery Scott,9718036,Charlie,Howard,choward@jannmontsc.com,436.676.3290,"3590 Broadway Blvd, Ste 3175, San Francisco, CA, 94101",San Francisco,CA,94101-2014,1220.6
SRA0002031,Broadridge,Wilson Private Wealth Group,Morgan Stanley,1892659,Ant,Wilson,awilson@morgstan.com,207-756-6114,,Kansas City,MO,64101,552.0
SRA0002032,Broadridge,Bryant Wealth Mgmt Group,Mesirow Financial,4205914,Ant,Bryant,,438.979.4221,"2029 Liberty Ct, Miami, FL, 33101",Miami,FL,33101,44.2
SRA0002033,Broadridge,Howard Wealth Part,Ameriprise Financial,7040592,Ant,Howard,ahoward@amer.com,(861) 698-9969,"208 Lake Pl, Ste 513, Cincinnati, OH, 45201",Cincinnati,OH,45201,255.7
SRA0002034,Broadridge,Washington Asset Mgmt Group,Janney Montgomery Scott,,Linda,Washington,linda.washington@jannmontsc.net,,"8854 Main Way, Ste 3557, Kansas City, MO, 64101",Kansas City,MO,64101,140.2
SRA0002035,Broadridge,Hill Wealth Management Team,Raymond James,4732223,Josh,Hill,jhill@raymjame.com,674.835.3577,"7129 Hill St, Ste 3021, Indianapolis, IN, 46201",Indianapolis,IN,46201,119.6
SRA0002036,Broadridge,Flores Wealth Advisors,LPL Financial,9880506,Nancy,Flores,nflores@lpl.com,+15718314345,"4311 Cedar Ct, Austin, TX, 78701",Austin,TX,78701,72.1
SRA0002037,Broadridge,Brooks Priv Wealth Group,Morgan Stanley,9688611,Nancy,Brooks,,(422) 893-4460,"1316 Sunset St, Ste 487, Milwaukee, WI, 53201",Milwaukee,WI,53201,810.1
SRA0002038,Broadridge,Mitchell Wealth Solutions Grp,Dynasty Financial Partners,7086861,Jenny,Mitchell,jmitchell@dynapart.com,282.897.1489,"2094 River St, Ste 1879, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,127.4
SRA0002039,Broadridge,Henderson Capital Group,Morgan Stanley,8902593,Ronald,Henderson,rhenderson@morgstan.com,(295) 504-9714,,Denver,CO,8020,1052.7
SRA0002040,Broadridge,Foster PW Group,Merrill Lynch,6207975,Dave,Foter,foterd@merrlync.com,3506807244,"2768 Cedar Ave, Ste 2418, Atlanta, GA, 30301",Atlanta,GA,3030,234.4
SRA0002041,Broadridge,Long Investment Group,Mesirow Financial,5314614,Donnie,Long,dlong@mesi.com,829.544.5735,"119 Washington Ct, Ste 1412, Memphis, TN, 38101",Memphis,TN,38101,138.6
SRA0002042,Broadridge,Campbell Asset Management Group,Oppenheimer & Co,2249674,Timmy,Campbell,,+16812599413,,Miami,FL,33101,78.3
SRA0002043,Broadridge,PPerry PC Group,Raymond James,3814291,Johnny,Perry,johnny.perry@raymjame.net,559-953-7398,"7557 Washington Blvd, Ste 3088, Seattle, WA, 98101",Seattle,WA,98101,107.5
SRA0002044,Broadridge,Bailey Investment Group,Mesirow Financial,2095751,Drew,Bailey,drew.bailey@mesi.net,636-883-7413,,Louisville,KY,40201,545.4
SRA0002045,Broadridge,Richardson Cap Group,Oppenheimer & Co,3587917,Susie,Richardson,srichardson@oppe.com,6235165984,,Las Vegas,NV,89101,488.7
SRA0002046,Broadridge,Wood Wealth Advs,Janney Montgomery Scott,9125941,Bryan,Wood,woodb@jannmontsc.com,6412591380,"9822 Washington Pl, Ste 1799, Chicago, IL, 60614",Chicago,IL,60614,2272.6
SRA0002047,Broadridge,Washington Wealth Advs,Janney Montgomery Scott,5142710,Cynthia,Washington,cynthia.washington@jannmontsc.net,+19324787856,"7133 Financial Ln, Ste 2122, New York, NY, 10001",New York,NY,10001,148.4
SRA0002048,Broadridge,Stewart Asset Management Group,Steward Partners,9429827,Matt,Stewart,mstewart@stewpart.com,4426555480,"4023 Lake Rd, Ste 3456, Las Vegas, NV, 89101",Las Vegas,NV,89101-8488,
SRA0002049,Broadridge,Green Priv WealthGroup,HighTower,3646482,Jenny,Green,jgreen@high.com,964-531-1946,"2455 Park St, Ste 2437, Detroit, MI, 48201",Detroit,MI,48201,432.4
SRA0002050,Broadridge,Long Investment Group,Piper Sandler,4729429,Deborah,Long,dlong@pipesand.com,+15059934804,"5871 Lake Ct, Ste 1451, Louisville, KY, 40201",Louisville,KY,40201,473.6
SRA0002051,Broadridge,White WA,Wells Fargo Advisors,1540118,Joey,White,jwhite@wellfargad.com,,,Orlando,FL,32801,213.1
SRA0002052,Broadridge,Flores Fin Grp,Oppenheimer & Co,,Becca,Flores,floresb@oppe.com,4176887592,"4253 Lincoln Ln, Ste 3109, Orlando, FL, 32801",Orlando,FL,32801-1532,25.5
SRA0002053,Broadridge,Perry Capital Group,UBS Financial Services,3976602,Joe,Perry,joe.perry@ubs.net,318.546.1725,"3896 Financial Way, Atlanta, GA, 30301",Atlanta,GA,30301,788.5
SRA0002054,Broadridge,Turner Private Client Group,Hightower Advisors,1711440,Sue,Turner,sturner@highadvi.com,(509) 325-6142,"8539 Capital Dr, Ste 1627, Cincinnati, OH, 45201",Cincinnati,OH,45201,51.2
SRA0002055,Broadridge,Ward PC Group,Oppenheimer & Co,2684720,Steph,Ward,steph.ward@oppe.net,(428) 727-6141,"5172 Main St, Ste 1487, New York, NY, 10001",New York,NY,10001,124.1
SRA0002056,Broadridge,Richardson WM Team,Merrill Lynch,6936127,Matt,Richardson,richardsonm@merrlync.com,6762969879,"1518 Sunset Ct, Ste 3162, Chicago, IL, 60601",Chicago,IL,60601,375.6
SRA0002057,Broadridge,Nguyen Fin Grp,HighTower,7730547,Karen,Nguyen,knguyen@high.com,840-941-7122,"593 Sunset Rd, Ste 488, Miami, FL, 33101",Miami,FL,33101,641.0
SRA0002058,Broadridge,Brooks Adv Group,Oppenheimer & Co,9262026,Marc,Brooks,brooksm@oppe.com,+12786941127,"8787 Main Ln, Chicago, IL, 60614",Chicago,IL,60614-3412,28.0
SRA0002059,Broadridge,Clark Asset Mgmt Group,Edward Jones,9227474,Karen,Clark,kclark@edwajone.com,918-303-7923,"1372 Cedar Dr, Ste 675, New York, NY, 10017",New York,NY,10017,247.6
SRA0002060,Broadridge,Harris Fin Grp,Ameriprise Financial,5449090,Donna,Harris,harrisd@amer.com,(242) 881-1854,"3494 Broadway Ave, San Francisco, CA, 94101",San Francisco,CA,94101,356.4
SRA0002061,Broadridge,Campbell Advisory Group,Hightower Advisors,3592071,Patty,Campbell,campbellp@highadvi.com,,"8863 Main Way, Ste 379, Orlando, FL, 32801",Orlando,FL,32801,220.8
SRA0002062,Broadridge,Parker PC Group,Raymond James,7217607,Laura,Parker,laura.parker@raymjame.net,275-639-6210,"8035 Pine Blvd, Ste 2370, Denver, CO, 80201",Denver,CO,80201,7490.9
SRA0002063,Broadridge,Coleman Adv Grp,UBS Financial Services,3210560,Mike,Coleman,colemanm@ubs.com,884-927-4768,"9973 Park Dr, Ste 1429, Dallas, TX, 75201",Dallas,TX,75201,33.8
SRA0002064,Broadridge,Bryant Asset Mgmt Grp,Hightower Advisors,8200630,Sarah,Bryant,sarah.bryant@highadvi.net,(354) 426-2884,"4662 River Way, Ste 2916, Salt Lake City, UT, 84101",Salt Lake City,UT,84101,205.0
SRA0002065,Broadridge,Bennett Wealth Solutions Grp,Wells Fargo Advisors,7491156,Ashley,Bennett,ashley.bennett@wellfargad.net,848.310.7628,"8972 Oak Ln, Ste 1508, Salt Lake City, UT, 84101",Salt Lake City,UT,84101,120.2
SRA0002066,Broadridge,Rodriguez Asset Mgmt Group,Raymond James,3054355,D.,Rodriguez,drodriguez@raymjame.com,(614) 480-2691,"9123 Main Ln, Ste 3361, Seattle, WA, 98101",Seattle,WA,98101,268.4
SRA0002067,Broadridge,Garcia Priv Client Group,Steward Partners,9381279,Deborah,Garcia,deborah.garcia@stewpart.net,+13044621624,"9041 Park Ln, Ste 1433, Milwaukee, WI, 53201",Milwaukee,WI,53201,200.6
SRA0002068,Broadridge,Ramirez Wealth Mgmt Grp,Janney Montgomery Scott,6577035,P.,Ramirez,p..ramirez@jannmontsc.net,713-235-7782,"2158 Lincoln Ln, Ste 1870, New York, NY, 10001",New York,NY,10001,37.8
SRA0002069,Broadridge,Lewis Wealth Advs,HighTower,1681517,Sue,Lewis,sue.lewis@high.net,698.464.3320,"9968 Lake Ave, Ste 2824, Memphis, TN, 38101",Memphis,TN,38101,77.3
SRA0002070,Broadridge,Williams Fin Grp,Stifel Financial,8433356,Meg,Williams,mwilliams@stif.com,,"3122 Liberty Ct, Ste 1763, Baltimore, MD, 21201",Baltimore,MD,21201,9767.2
SRA0002071,Broadridge,Hernandez Asset Management Group,HighTower,1753233,Karen,Hernandez,khernandez@high.com,2986005680,"8117 Cedar Ct, Miami, FL, 33101",Miami,FL,33101,41.1
SRA0002072,Broadridge,Reed Wealth Advisors,Stifel Financial,3260741,Joe,Reed,joe.reed@stif.net,(902) 596-3121,"9974 Lincoln Way, Ste 3207, Austin, TX, 78701",Austin,TX,78701,76.3
SRA0002073,Broadridge,Moore Cap Grp,Steward Partners,4181647,Ed,Moore,mooree@stewpart.com,515.811.9553,"2089 Lake Way, New York, NY, 10001",New York,NY,10001,2718.7
SRA0002074,Broadridge,Ross Family Wealth Grp,Oppenheimer & Co,9348957,Cynthia,Ross,rossc@oppe.com,9637025839,,Dallas,TX,75201,98.0
SRA0002075,Broadridge,Taylr Wealth Mgmt Team,LPL Financial,3482342,Amy,Taylor,ataylor@lpl.com,480-383-4327,"5574 Cedar Rd, St. Louis, MO, 63101",St. Louis,MO,63101,477.7
SRA0002076,Broadridge,Jones Advisory Group,Merrill Lynch,7551149,Deborah,Jones,djones@merrlync.com,264-663-3945,"1770 Sunset St, Ste 715, Austin, TX, 78701",Austin,TX,78701,401.6
SRA0002077,Broadridge,Campbell Wealth Partners,RBC Wealth Management,4161126,Nancy,Campbell,ncampbell@rbc.com,9363219438,"4460 Sunset Way, Ste 2609, Chicago, IL, 60614",Chicago,IL,60614,107.4
SRA0002078,Broadridge,Torres Priv Wealth Group,Raymond James,,Marc,Torrres,torrresm@raymjame.com,819.287.3406,"9481 Lake Ln, Boston, MA, 02101",Boston,MA,02101,185.9
SRA0002079,Broadridge,Wilson PC Group,Ameriprise Financial,1519571,K.,Wilson,kwilson@amer.com,+17516979388,,Charlotte,NC,28201-7417,40.3
SRA0002080,Broadridge,Cook Asset Mgmt Grp,Dynasty Financial Partners,2925307,Sharon,Cook,cooks@dynapart.com,,"3737 Pine Dr, Ste 3951, Nashville, TN, 37201",Nashville,TN,37201,486.5
SRA0002081,Broadridge,Patterson Wealth Management Team,Hightower Advisors,1715290,Becca,Patterson,becca.patterson@highadvi.net,,"2468 Hill Blvd, New York, NY, 10001",New York,NY,10001,304.1
SRA0002082,Broadridge,Richardson Asset Mgmt Grp,HighTower,8943531,Ry,Richardson,ry.richardson@high.net,6624896682,"2089 Jefferson Dr, Seattle, WA, 98101",Seattle,WA,98101,154.4
SRA0002083,Broadridge,Richardson Fin Adv Group,Steward Partners,3501378,Jenny,Richardson,jrichardson@stewpart.com,,"3043 Cedar Rd, Ste 578, Indianapolis, IN, 46201",Indianapolis,IN,46201,93.5
SRA0002084,Broadridge,Morgan Wealth Advs,Hightower Advisors,5186385,Laura,Morgan,lmorgan@highadvi.com,+14575446988,,Hartford,CT,06101,338.8
SRA0002085,Broadridge,King Capital Group,Mesirow Financial,7370156,Jim,King,jim.king@mesi.net,5879251725,"8721 Cedar Ct, Ste 2128, Portland, OR, 97201",Portland,OR,97201,263.5
SRA0002086,Broadridge,Washington Family Wealth Grp,Hightower Advisors,4483070,Ken,Washington,washingtonk@highadvi.com,(273) 900-4524,"6391 Commerce Rd, Boston, MA, 02101",Boston,MA,02101,857.5
SRA0002087,Broadridge,Roberts Invest Group,UBS Financial Services,,Jim,Roberts,jroberts@ubs.com,,"5110 Lake Dr, Ste 2537, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,862.5
SRA0002088,Broadridge,Cook Asset Management Group,Wells Fargo Advisors,4804764,Steph,Cook,cooks@wellfargad.com,(432) 448-5532,"9514 Lincoln Blvd, Tampa, FL, 33601",Tampa,FL,33601,1199.7
SRA0002089,Broadridge,Brown Wealth Mgmt Grp,UBS Financial Services,5940769,Ry,Brown,brownr@ubs.com,5088149131,"5969 Commerce Rd, Seattle, WA, 98101",Seattle,WA,9810,327.1
SRA0002090,Broadridge,Rodriguez Adv Grp,Hightower Advisors,9585494,Nancy,Rodriguez,nrodriguez@highadvi.com,(613) 254-3143,,Kansas City,MO,64101,86.2
SRA0002091,Broadridge,Gray Fam Wealth Group,Morgan Stanley,8557614,Steve,Gray,grays@morgstan.com,411-902-2927,"5116 Market Dr, Minneapolis, MN, 55401",Minneapolis,MN,55401,105.1
SRA0002092,Broadridge,Flores Family Wealth Grp,Mesirow Financial,7756005,R.,Flores,rflores@mesi.com,+15946206787,"6590 Main St, Philadelphia, PA, 19101",Philadelphia,PA,1910,286.4
SRA0002093,Broadridge,Butler Fin Adv Group,Raymond James,,Eddie,Butler,butlere@raymjame.com,903.860.9827,"2082 Maple Dr, Dallas, TX, 75201",Dallas,TX,75201-7537,258.7
SRA0002094,Broadridge,Howard Family Wealth Grp,Edward Jones,4615384,Timmy,Howard,thoward@edwajone.com,813-410-4236,"182 Hill Rd, Las Vegas, NV, 89101",Las Vegas,NV,89101,450.2
SRA0002095,Broadridge,Perez Cap Grp,Morgan Stanley,1544614,Jess,Perze,jperze@morgstan.com,479.756.6772,"3795 Maple Blvd, Ste 2776, Detroit, MI, 48201",Detroit,MI,48201,465.7
SRA0002096,Broadridge,Baker Asset Mgmt Group,Hightower Advisors,2886851,Tony,Baker,,7338736067,"7095 Sunset Ave, Ste 1170, Salt Lake City, UT, 84101",Salt Lake City,UT,84101,707.4
SRA0002097,Broadridge,Brown Priv Client Group,Piper Sandler,2482237,Joey,Brown,jbrown@pipesand.com,685.975.1310,"5029 Commerce Dr, Baltimore, MD, 21201",Baltimore,MD,21201,86.6
SRA0002098,Broadridge,Cox WM Team,Wells Fargo Advisors,7245694,Nancy,Cox,coxn@wellfargad.com,(786) 464-3734,"1201 Capital Dr, Ste 3191, Cleveland, OH, 44101",Cleveland,OH,44101-7335,26.7
SRA0002099,Broadridge,Wilson Asset Management Group,LPL Financial,,Cynthia,Wilson,cwilson@lpl.com,544-790-9135,"2905 Broadway Way, Ste 2228, Miami, FL, 33101",Miami,FL,33101,66.4
SRA0002100,Broadridge,Bell Fin Grp,Janney Montgomery Scott,4500040,Mary,Bell,bellm@jannmontsc.com,+15162918954,"4209 Capital Ave, Ste 1001, Tampa, FL, 33601",Tampa,FL,33601,353.4
SRA0002101,Broadridge,Peterson Asset Mgmt Grp,Steward Partners,8253680,Johnny,Peterson,johnny.peterson@stewpart.net,7033334145,"3285 Capital St, Atlanta, GA, 30301",Atlanta,GA,30301,75.4
SRA0002102,Broadridge,Evans WP,Wells Fargo Advisors,2782784,S.,Evans,evanss@wellfargad.com,,,Los Angeles,CA,90001,386.2
SRA0002103,Broadridge,Murphy Financial Advisory Group,HighTower,1214182,Steve,Murphy,,(289) 202-9594,"6452 Maple Way, Philadelphia, PA, 19101",Philadelphia,PA,19101,308.9
SRA0002104,Broadridge,Morgan Capital Group,RBC Wealth Management,1613527,Ed,Morgan,morgane@rbc.com,7988917461,"1937 Oak Blvd, Atlanta, GA, 30301",Atlanta,GA,30301-6025,185.1
SRA0002105,Broadridge,Edwards PW Group,Stifel Financial,,Danny,Edwards,danny.edwards@stif.net,362.473.6948,"7684 Maple Rd, Ste 2893, Los Angeles, CA, 90025",Los Angeles,CA,90025,62.0
SRA0002106,Broadridge,Sanchez Asset Management Group,Edward Jones,1119336,Lisa,Sanchez,sanchezl@edwajone.com,321.318.6499,,Baltimore,MD,21201,1164.7
SRA0002107,Broadridge,Murphy Wealth Advisors,LPL Financial,8113716,Sandy,Murphy,smurphy@lpl.com,+17205487656,"8330 Commerce Ct, San Diego, CA, 92101",San Diego,CA,92101,6002.9
SRA0002108,Broadridge,Alexander Wealth Management Group,UBS Financial Services,8957144,Tim,Alexander,talexander@ubs.com,4055559207,"6202 Broadway Ln, Louisville, KY, 40201",Louisville,KY,40201-3500,252.8
SRA0002109,Broadridge,Turner Invest Grp,Ameriprise Financial,9220873,Steph,Turner,sturner@amer.com,6057047951,"5746 Capital Way, Los Angeles, CA, 90025",Los Angeles,CA,90025,346.0
