src_team_id,source,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,address,city,state,zip,aum_millions
SRB0002075,Discovery,Cox PCG,Edward Jones,7391063,Josh,Cox,coxj@edwajone.com,4119666322,"2087 Park Rd, Nashville, TN, 37201",Nashville,TN,37201-6298,236.1
SRB0002076,Discovery,The Gray PCG,Hightower Advisors,,Joe,Gray,joe.gray@highadvi.net,903.639.6398,,New York,NY,10001,2270.7
SRB0002077,Discovery,The Sanchez PC Group,UBS Financial Services,3744403,Kev,Sanchez,sanchezk@ubs.com,714.980.2287,"7646 Broadway Street, Houston, TX, 77001",Houston,TX,77001-8301,156.4
SRB0002078,Discovery,Phillips Cap Grp,Oppenheimer & Co,6095551,Nancy,Phillips,phillipsn@oppe.com,6913799308,,Denver,CO,80201,53.6
SRB0002079,Discovery,The Cooper WP,Ameriprise Financial,4373085,Sarah,Cooper,sarah.cooper@amer.net,,"2835 Capital Ln, Miami, FL, 33101",Miami,FL,33101,850.9
SRB0002080,Discovery,Hughes Cap Grp,Baird,6742901,Amy,Hughes,,,"894 Sunset Way, Suite 2375, Houston, TX, 77001",Houston,TX,77001,135.1
SRB0002081,Discovery,Rodriguez PC Group,Raymond James,,Ryan,Rodriguez,rodriguezr@raymjame.com,+17548182183,"8201 Sunset Blvd, Cleveland, OH, 44101",Cleveland,OH,4410,879.2
SRB0002082,Discovery,The Young PCG,Piper Sandler,6811274,Dave,Young,dyoung@pipesand.com,,"2194 Madison Avenue, San Diego, CA, 92101",San Diego,CA,92101,530.2
SRB0002083,Discovery,The Wright Wealth Adv,Dynasty Financial Partners,,Margaret,Wright,mwright@dynapart.com,+17754695857,"3109 Lake Rd, Suite 3514, Boston, MA, 02101",Boston,MA,0210,88.2
SRB0002084,Discovery,The Stewart Priv Wealth Group,Hightower Advisors,,Emily,Stewart,stewarte@highadvi.com,+19748054084,"6286 Main Avenue, Suite 1266, Seattle, WA, 98101",Seattle,WA,98101,172.0
SRB0002085,Discovery,Henderson Wealth Mgmt Grp,Mesirow Financial,4854408,Charlie,Henderson,chenderson@mesi.com,6192359700,"8073 Commerce Street, Orlando, FL, 32801",Orlando,FL,32801,1274.4
SRB0002086,Discovery,The Smith WM Group,Raymond James,,Thomas,Smith,smitht@raymjame.com,+17637622641,,Cincinnati,OH,45201,824.3
SRB0002087,Discovery,Collins Wealth Sol Group,Piper Sandler,1292797,Lisa,Collins,lcollins@pipesand.com,404-862-8271,"3663 Hill Ln, Suite 3769, Portland, OR, 97201",Portland,OR,97201,879.6
SRB0002088,Discovery,The Turner Family Wealth Grp,Rockefeller Capital Management,4376025,Sarah,Turner,sturner@rockcapi.com,8154492243,"6431 Lake Street, Suite 3142, St. Louis, MO, 63101",St. Louis,MO,63101,205.7
SRB0002089,Discovery,Collins Wealth Adv,Steward Partners,1840173,Paul,Collins,pcollins@stewpart.com,973.562.9478,,Phoenix,AZ,85001,2363.3
SRB0002090,Discovery,The Ramirez FAG,Wells Fargo Advisors,,Kevin,Ramirez,ramirezk@wellfargad.com,(478) 707-9329,"798 Oak Rd, Suite 1352, Portland, OR, 97201",Portland,OR,97201,497.5
SRB0002091,Discovery,The Lopez Cap Grp,Stifel Financial,,Steph,Lopez,slopez@stif.com,987-950-1212,"670 Main Avenue, St. Louis, MO, 63101",St. Louis,MO,63101,89.6
SRB0002092,Discovery,Wilson Wealth Mgmt Group,LPL Financial,,Charlie,Wilson,wilsonc@lpl.com,870-926-3869,"5874 Liberty Avenue, Suite 3798, Minneapolis, MN, 55401",Minneapolis,MN,55401,882.0
SRB0002093,Discovery,Garcia Asset Mgmt Group,LPL Financial,6037050,Betty,Garcia,,965.214.5813,"2721 Financial Ln, Suite 843, Louisville, KY, 40201",Louisville,KY,40201-3876,791.8
SRB0002094,Discovery,The Flores Fin Group,HighTower,8510459,Jess,Flores,jflores@high.com,,"6377 Jefferson Street, Denver, CO, 80201",Denver,CO,80201,267.5
SRB0002095,Discovery,Perez Fin Group,Hightower Advisors,,Deborah,Perez,deborah.perez@highadvi.net,,"9244 Capital Pl, Suite 2286, Chicago, IL, 60601",Chicago,IL,60601-9886,117.3
SRB0002096,Discovery,The Nguyen Wealth Mgmt Grp,LPL Financial,4431419,Andrew,Nguyen,anguyen@lpl.com,848-838-8335,"140 Elm Way, Columbus, OH, 43201",Columbus,OH,43201,331.9
SRB0002097,Discovery,The Perez FWG,Merrill Lynch,6182772,Jennifer,Perez,perezj@merrlync.com,7722816336,"1921 Park Dr, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,545.8
SRB0002098,Discovery,The Reed Cap Grp,Hightower Advisors,,William,Reed,william.reed@highadvi.net,,,Cleveland,OH,44101,74.0
SRB0002099,Discovery,The Bell Fam Wealth Group,Hightower Advisors,8921344,Jeff,Bell,jeff.bell@highadvi.net,8783797193,"5303 River Pl, Suite 3882, Louisville, KY, 40201",Louisville,KY,40201,
SRB0002100,Discovery,Simmons Asset Mgmt Group,Stifel Financial,6421371,Jeff,Simmons,simmonsj@stif.com,342.937.7869,"9889 Financial Street, Austin, TX, 78701",Austin,TX,78701,25.4
SRB0002101,Discovery,The Wilson Wealth Sol Group,Wells Fargo Advisors,,George,Wilson,wilsong@wellfargad.com,,"8904 Sunset Avenue, Suite 1852, St. Louis, MO, 63101",St. Louis,MO,63101,124.6
SRB0002102,Discovery,Parker WM Group,Rockefeller Capital Management,,Emily,Parker,emily.parker@rockcapi.net,209-823-9922,"3315 Market Dr, Los Angeles, CA, 90025",Los Angeles,CA,90025,85.7
SRB0002103,Discovery,The King Wealth Ptrs,Oppenheimer & Co,,Marc,King,,,"846 Park Ln, Atlanta, GA, 30301",Atlanta,GA,30301,43.3
SRB0002104,Discovery,The Sanchez WSG,RBC Wealth Management,,Ed,Sanchez,,+13414856259,,Richmond,VA,2322,105.2
SRB0002105,Discovery,Lopez Wealth Mgmt Team,Piper Sandler,7338996,Ryan,Lopez,rlopez@pipesand.com,793-673-5111,"7888 Jefferson Blvd, San Francisco, CA, 94101",San Francisco,CA,94101,166.0
SRB0002106,Discovery,Reed Private Wealth Grp,Merrill Lynch,,Nancy,Reed,nreed@merrlync.com,7739758272,"3038 Jefferson Ct, Suite 3654, Charlotte, NC, 28201",Charlotte,NC,28201,40.2
SRB0002107,Discovery,The Thomas FAG,HighTower,3947772,Cynthia,Thomas,cthomas@high.com,918-428-3285,"8363 Main Way, Suite 1085, Memphis, TN, 38101",Memphis,TN,38101,426.5
SRB0002108,Discovery,Foster Adv Group,Wells Fargo Advisors,6733210,Steven,Foster,fosters@wellfargad.com,5764842055,,Charlotte,NC,28201,213.9
SRB0002109,Discovery,The Walker Invest Grp,UBS Financial Services,4769135,Sharon,Walker,,2284073597,"8276 Cedar Way, Suite 1436, Los Angeles, CA, 90025",Los Angeles,CA,90025,616.6
SRB0002110,Discovery,Wood Invest Group,Merrill Lynch,7380431,Rebecca,Wood,woodr@merrlync.com,568-653-2642,"6990 Market Way, Salt Lake City, UT, 84101",Salt Lake City,UT,84101-8525,128.3
SRB0002111,Discovery,Jackson WMG,Janney Montgomery Scott,9996728,Matt,Jackson,jacksonm@jannmontsc.com,521-595-5786,"3446 Hill Pl, Suite 2906, Atlanta, GA, 30301",Atlanta,GA,30301,492.3
SRB0002112,Discovery,The Howard PW Group,Edward Jones,3852101,Mel,Howard,howardm@edwajone.com,(570) 757-8198,"2902 Market Ln, Suite 3921, Memphis, TN, 38101",Memphis,TN,38101,83.6
SRB0002113,Discovery,The Jenkins Wealth Sol Group,RBC Wealth Management,2642847,Steph,Jenkins,sjenkins@rbc.com,(597) 621-4848,"6150 Jefferson Blvd, Denver, CO, 80201",Denver,CO,80201,385.8
SRB0002114,Discovery,Scott Wealth Solutions Grp,Janney Montgomery Scott,2214176,Linda,Scott,lscott@jannmontsc.com,,"8740 Liberty Rd, Suite 3842, Nashville, TN, 37201",Nashville,TN,37201,202.2
SRB0002115,Discovery,The Lee Wealth Part,Dynasty Financial Partners,9842409,Charles,Lee,leec@dynapart.com,,,Houston,TX,77001,94.4
SRB0002116,Discovery,Roberts Invest Group,Merrill Lynch,1295068,Dan,Roberts,robertsd@merrlync.com,852.306.8244,,Salt Lake City,UT,84101,90.6
SRB0002117,Discovery,The Simmons Wealth Solutions Grp,Piper Sandler,7986253,Richard,Simmons,rsimmons@pipesand.com,598.841.9054,,Nashville,TN,37201,135.9
SRB0002118,Discovery,Jackson Cap Grp,UBS Financial Services,3981309,Steph,Jackson,sjackson@ubs.com,(899) 480-3504,"3465 Market Dr, Suite 3141, Los Angeles, CA, 90025",Los Angeles,CA,90025,
SRB0002119,Discovery,The Johnson Wealth Mgmt Team,Mesirow Financial,,Steph,Johnson,,5832243767,"3996 Main Rd, New York, NY, 10001",New York,NY,10001,112.8
SRB0002120,Discovery,The Allen Fin Advisory Group,UBS Financial Services,3627549,Bryan,Allen,ballen@ubs.com,,"8993 Pine Rd, Minneapolis, MN, 55401",Minneapolis,MN,55401,255.3
SRB0002121,Discovery,Cooper WSG,Dynasty Financial Partners,2856611,Michael,Cooper,mcooper@dynapart.com,6516019970,"59 Maple Blvd, Suite 1861, Boston, MA, 02101",Boston,MA,02101,54.1
SRB0002122,Discovery,The Garcia Asset Mgmt Group,Baird,3279537,Kevin,Garcia,,+14859672038,"3796 Capital Ln, Suite 1111, Kansas City, MO, 64101",Kansas City,MO,64101,172.9
SRB0002123,Discovery,Garcia FWG,Edward Jones,,Geo,Garcia,ggarcia@edwajone.com,,"8288 Hill Ln, Suite 3837, Louisville, KY, 40201",Louisville,KY,40201,
SRB0002124,Discovery,The Henderson Wealth Sol Group,Ameriprise Financial,,Timothy,Henerson,henersont@amer.com,+18714513097,"9680 Liberty Street, Suite 3426, Minneapolis, MN, 55401",Minneapolis,MN,55401-2731,101.8
SRB0002125,Discovery,Davis Wealth Advs,Ameriprise Financial,6284035,Kev,Davis,davisk@amer.com,,"3464 Lincoln Pl, Suite 343, Houston, TX, 77001",Houston,TX,77001,223.9
SRB0002126,Discovery,Cook Invest Grp,Ameeriprise Financial,,Mike,Cook,,781.309.2175,"7728 Maple Pl, Kansas City, MO, 64101",Kansas City,MO,64101-3069,318.5
SRB0002127,Discovery,Sanchez Wealth Part,Ameriprise Financial,,Jon,Sanchez,jsanchez@amer.com,+17426056399,"7976 Washington Pl, Suite 1239, Austin, TX, 78701",Austin,TX,7870,128.9
SRB0002128,Discovery,Ward PWG,Merrill Lynch,,Rich,Ward,rich.ward@merrlync.net,564.335.9740,"9595 Liberty Ln, Suite 984, Austin, TX, 78701",Austin,TX,78701-5890,77.6
SRB0002129,Discovery,The Campbell Cap Grp,Wells Fargo Advisors,,Don,Campbell,dcampbell@wellfargad.com,(822) 992-6383,,Boston,MA,02101,
SRB0002130,Discovery,The Gray Adv Group,Stifel Financial,,Tim,Gray,,609.681.9572,"1139 Lincoln Rd, Suite 3516, Seattle, WA, 98101",Seattle,WA,98101-5490,178.4
SRB0002131,Discovery,Young Private Wealth Grp,Baird,5490118,Bill,Young,byoung@bair.com,360-824-9440,"3769 Capital Dr, Suite 2656, Orlando, FL, 32801",Orlando,FL,32801,144.0
SRB0002132,Discovery,Bennett Wealth Sol Group,Rockefeller Capital Management,6520427,Mandy,BBennett,,+14789449019,"3305 Liberty Pl, Baltimore, MD, 21201",Baltimore,MD,21201,211.4
SRB0002133,Discovery,Sanders WM Group,HighTower,7116871,P.,Sanders,,598-544-8852,"7385 Park Way, Suite 3907, Baltimore, MD, 21201",Baltimore,MD,21201-4240,46.4
SRB0002134,Discovery,Sanchez Wealth Mgmt Grp,Ameriprise Financial,4449294,Margaret,Sanchez,margaret.sanchez@amer.net,+16117542582,,Kansas City,MO,64101,180.9
SRB0002135,Discovery,Green Fin Group,Oppenheimer & Co,3710310,Angela,Green,greena@oppe.com,,"8295 Lincoln Pl, Seattle, WA, 98101",Seattle,WA,98101,2281.2
SRB0002136,Discovery,Brooks Wealth Mgmt Team,Dynasty Financial Partners,,Amy,Brooks,brooksa@dynapart.com,+16733854794,"6721 Park Ln, St. Louis, MO, 63101",St. Louis,MO,63101,378.1
SRB0002137,Discovery,King Wealth Solutions Grp,Steward Partners,8039372,Bob,King,bking@stewpart.com,6603133382,,Las Vegas,NV,89101,3361.2
SRB0002138,Discovery,Thomas Wealth Ptrs,Hightower Advisors,,Tony,Thomas,thomast@highadvi.com,705.222.9078,"2020 Jefferson Ln, Suite 3008, Memphis, TN, 38101",Memphis,TN,38101-3144,83.1
SRB0002139,Discovery,The Bryant WMG,Stifel Financial,8458524,Paul,Bryant,bryantp@stif.com,+15786201739,"2442 Park Avenue, Suite 1831, Los Angeles, CA, 90025",Los Angeles,CA,90025,230.1
SRB0002140,Discovery,Garcia Asset Mgmt Group,Mesirow Financial,,Carol,Garcia,garciac@mesi.com,736.958.3643,"2892 Commerce Ct, San Francisco, CA, 94101",San Francisco,CA,94101,94.8
SRB0002141,Discovery,The Flores FWG,Raymond James,,Emily,Flores,eflores@raymjame.com,+17899583444,"6142 Maple Pl, Charlotte, NC, 28201",Charlotte,NC,28201,207.5
SRB0002142,Discovery,Ross IG,Baird,9535058,Tim,Ross,rosst@bair.com,(672) 773-4987,"7936 Pine Street, Tampa, FL, 33601",Tampa,FL,33601,1234.3
SRB0002143,Discovery,The Williams Wealth Mgmt Group,Ameriprise Financial,7325356,Ashley,Williams,ashley.williams@amer.net,2602475808,"1982 Washington Avenue, Suite 1725, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,66.8
SRB0002144,Discovery,Nguyen Priv Client Group,Edward Jones,,Tim,Nguyen,tnguyen@edwajone.com,+19045014451,"8385 Commerce Avenue, Suite 3046, San Francisco, CA, 94101",San Francisco,CA,94101,387.9
SRB0002145,Discovery,The Phillips Wealth Sol Group,Raymond James,6234672,Ryan,Phillips,,,"3804 Financial Avenue, Suite 1365, Las Vegas, NV, 89101",Las Vegas,NV,89101,1622.8
SRB0002146,Discovery,Cook Wealth Part,Raymond James,5743921,Paul,Cook,paul.cook@raymjame.net,(593) 678-9394,"2582 Liberty Street, Los Angeles, CA, 90025",Los Angeles,CA,90025-3973,371.3
SRB0002147,Discovery,The Williams Priv Client Group,Piper Sandler,1550536,Lisa,Williams,lwilliams@pipesand.com,,"1060 Park Ln, Suite 2655, St. Louis, MO, 63101",St. Louis,MO,63101,143.3
SRB0002148,Discovery,Mitchell AG,Morgan Stanley,,Amy,Mitchell,amitchell@morgstan.com,(473) 496-2517,"2076 Washington Rd, Richmond, VA, 23220",Richmond,VA,23220,
SRB0002149,Discovery,Flores Fin Grp,Steward Partners,7663007,Sarah,Flores,sflores@stewpart.com,(811) 354-7539,"4039 River Way, Suite 1668, Atlanta, GA, 30301",Atlanta,GA,30301,654.8
SRB0002150,Discovery,Powell WMT,Janney Montgomery Scott,9096157,Kev,Powell,,+19798018319,"5952 Pine Dr, Suite 2233, Chicago, IL, 60614",Chicago,IL,60614,152.9
SRB0002151,Discovery,The Wright AMG,Oppenheimer & Co,5651175,Matt,Wright,matt.wright@oppe.net,(899) 585-2260,"5241 Cedar Way, Detroit, MI, 48201",Detroit,MI,48201,97.5
SRB0002152,Discovery,Jackson WSG,Raymond James,,Charlie,Jackson,,+12023095419,"8652 Maple Blvd, Suite 1913, Las Vegas, NV, 89101",Las Vegas,NV,89101,1310.5
SRB0002153,Discovery,The Gray IG,Steward Partners,5212260,Lisa,Gray,,452-658-5948,"9074 Liberty Avenue, Hartford, CT, 06101",Hartford,CT,06101,383.7
SRB0002154,Discovery,The Anderson Asset Mgmt Group,Rockefeller Capital Management,1303958,Jen,Anderson,janderson@rockcapi.com,,"9712 Capital Street, Suite 2780, New York, NY, 10001",New York,NY,10001,202.4
SRB0002155,Discovery,The Ward IG,Wells Fargo Advisors,4634454,Bob,Ward,bward@wellfargad.com,489-929-1412,"5570 Oak Ct, Miami, FL, 33101",Miami,FL,33101,62.1
SRB0002156,Discovery,Simmons Wealth Ptrs,Morgan Stanley,8249719,Ashley,Simmons,asimmons@morgstan.com,805-804-1623,"3021 Maple Dr, Denver, CO, 80201",Denver,CO,80201,93.3
SRB0002157,Discovery,Flores Fin Group,Oppenheimer & Co,1369776,Timothy,Flores,tflores@oppe.com,340.851.2230,,San Diego,CA,92101,970.7
SRB0002158,Discovery,Cooper Asset Mgmt Group,Steward Partners,6386017,Lisa,Cooper,,813.276.3820,"6370 Main Blvd, Suite 1017, Salt Lake City, UT, 84101",Salt Lake City,UT,84101,38.4
SRB0002159,Discovery,King Wealth Part,Oppenheimer & Co,,Kimberly,King,kimberly.king@oppe.net,977-629-7401,"5807 Broadway Ct, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,25.7
SRB0002160,Discovery,Roberts PCG,Raymond James,,Linda,Roberts,linda.roberts@raymjame.net,431.223.8729,"2421 Lake Ct, Miami, FL, 33101",Miami,FL,33101-9698,273.8
SRB0002161,Discovery,The Gonzalez Cap Group,Edward Jones,7108156,Steven,Gonzalez,sgonzalez@edwajone.com,571-701-5117,"5253 Commerce Way, Suite 3155, Seattle, WA, 98101",Seattle,WA,98101,128.7
SRB0002162,Discovery,The Jackson Cap Grp,Mesirow Financial,,Tim,Jackson,tjackson@mesi.com,378-681-6578,"3780 Lake Avenue, Suite 2610, Boston, MA, 02101",Boston,MA,02101,255.1
SRB0002163,Discovery,Alexander Wealth Part,Janney Montgomery Scott,1548885,Dorothy,Alexander,,3643379420,"291 Pine Pl, Suite 2876, Hartford, CT, 06101",Hartford,CT,06101,1157.1
SRB0002164,Discovery,Taylor Invest Grp,Dynasty Financial Partners,,Timothy,Taylor,taylort@dynapart.com,4736654657,,New York,NY,10017,555.3
SRB0002165,Discovery,The Young WMT,HighTower,4125247,Ashley,Young,ayoung@high.com,(444) 953-3026,"8661 Jefferson Way, Seattle, WA, 98101",Seattle,WA,98101,594.2
SRB0002166,Discovery,Miller Cap Group,Oppenheimer & Co,,Nancy,Miller,nancy.miller@oppe.net,,"1303 Oak Ln, Suite 1043, Philadelphia, PA, 19101",Philadelphia,PA,19101,47.9
SRB0002167,Discovery,The Young Wealth Sol Group,Mesirow Financial,,Steven,Young,youngs@mesi.com,+12868579949,"7324 Broadway Pl, Detroit, MI, 48201",Detroit,MI,48201,336.9
SRB0002168,Discovery,Lewis WSG,LPL Financial,,Betty,Lewis,blewis@lpl.com,+18303323194,"4321 Cedar Rd, Boston, MA, 02134",Boston,MA,02134-3015,439.9
SRB0002169,Discovery,Flores FWG,Edward Jones,,Mary,Flores,mflores@edwajone.com,(656) 890-6555,"785 Elm Avenue, Philadelphia, PA, 19101",Philadelphia,PA,19101,469.9
SRB0002170,Discovery,Ward Wealth Solutions Grp,Hightower Advisors,,Patricia,Ward,pward@highadvi.com,+19769665675,"7572 River Ct, Suite 2817, Atlanta, GA, 30301",Atlanta,GA,30301,212.9
SRB0002171,Discovery,Price Fam Wealth Group,Stifel Financial,5101044,Shelly,Price,,(898) 803-3910,"8622 River Dr, Suite 2717, Los Angeles, CA, 90025",Los Angeles,CA,90025-2116,811.5
SRB0002172,Discovery,The Green CG,Stifel Financial,8955769,Charlie,Green,greenc@stif.com,806-496-7742,"7293 Liberty Pl, Suite 3348, San Diego, CA, 92101",San Diego,CA,92101-7133,90.0
SRB0002173,Discovery,Ramirez AMG,Hightower Advisors,2315815,Linda,Ramirez,ramirezl@highadvi.com,430-787-6334,"4761 Liberty Rd, Seattle, WA, 98101",Seattle,WA,98101,161.4
SRB0002174,Discovery,Washington WM Team,UBS Financial Services,3901058,Tom,Washington,washingtont@ubs.com,435.847.6442,"847 Pine Ln, Suite 2124, Las Vegas, NV, 89101",Las Vegas,NV,89101,33.6
SRB0002175,Discovery,The Collins CG,Raymond James,6923686,Jess,Collin,collinj@raymjame.com,499.984.9084,"7615 Financial Avenue, Columbus, OH, 43201",Columbus,OH,43201,897.1
SRB0002176,Discovery,The Turner Fin Group,Oppenheimer & Co,9194708,Jen,Turner,,5318006573,"1765 Lake Street, Suite 1728, Detroit, MI, 48201",Detroit,MI,48201,313.9
SRB0002177,Discovery,The Ross WA,Merrill Lynch,,Richard,Ross,rross@merrlync.com,+18465619435,,New York,NY,10001,413.9
SRB0002178,Discovery,The Nelson FAG,UBS Financial Services,4450602,Emily,Nelson,enelson@ubs.com,9774406366,"3802 Jefferson Pl, Suite 1932, Philadelphia, PA, 19101",Philadelphia,PA,19101,941.5
SRB0002179,Discovery,The Price Invest Grp,UBS Financial Services,,Jeffrey,Price,jprice@ubs.com,+12768443987,"8356 Main Way, Suite 2804, Kansas City, MO, 64101",Kansas City,MO,64101,32.2
SRB0002180,Discovery,Jones WSG,Rockefeller Capital Management,,Karen,Jones,karen.jones@rockcapi.net,+18189819151,"4473 Broadway Blvd, Detroit, MI, 48201",Detroit,MI,48201,55.9
SRB0002181,Discovery,The Thomas Invest Grp,Edward Jones,7543922,Ry,Thomas,rthomas@edwajone.com,633-712-5013,"827 Washington Blvd, Suite 907, Tampa, FL, 33601",Tampa,FL,33601,
SRB0002182,Discovery,The Brooks PCG,Janney Montgomery Scott,,Kathleen,Brooks,kbrooks@jannmontsc.com,701-411-6245,"173 Broadway Ct, Tampa, FL, 33601",Tampa,FL,33601,137.7
SRB0002183,Discovery,The Murphy AG,Edward Jones,,Maggie,Murphy,mmurphy@edwajone.com,+16725955391,"6803 Pine Blvd, Louisville, KY, 40201",Louisville,KY,40201,780.0
SRB0002184,Discovery,Wood PWG,HighTower,,Steve,Wood,steve.wood@high.net,,"4885 Lake Dr, Suite 3221, Phoenix, AZ, 85001",Phoenix,AZ,85001-4158,805.7
SRB0002185,Discovery,Green Wealth Advs,UBS Financial Services,,Sarah,Green,greens@ubs.com,+14222162010,,Detroit,MI,48201,681.7
SRB0002186,Discovery,The Miller Wealth Adv,Janney Montgomery Scott,8756451,Michelle,Miller,michelle.miller@jannmontsc.net,(958) 929-1908,,Orlando,FL,32801,229.2
SRB0002187,Discovery,Alexander Wealth Sol Group,LPL Financial,5132884,Donna,Alexander,alexanderd@lpl.com,818-625-6978,"2623 Broadway Blvd, Cincinnati, OH, 45201",Cincinnati,OH,45201,875.9
SRB0002188,Discovery,Kelly Cap Group,Steward Partners,7048891,Kenneth,Kelly,kenneth.kelly@stewpart.net,(505) 729-1605,"7770 Pine Blvd, Baltimore, MD, 21201",Baltimore,MD,21201,156.5
SRB0002189,Discovery,The Taylor Adv Group,Piper Sandler,,Anthony,Taylor,ataylor@pipesand.com,,"8930 Commerce Ln, Suite 2146, Kansas City, MO, 64101",Kansas City,MO,64101,388.2
SRB0002190,Discovery,The Hughes PCG,Raymond James,5461276,Dave,Hughes,dhughes@raymjame.com,+13769177134,,Austin,TX,78701,82.7
SRB0002191,Discovery,The Smith Asset Mgmt Group,Raymond James,3975201,Matthew,Smith,msmith@raymjame.com,822-428-4859,"5847 Cedar Ct, Hartford, CT, 06101",Hartford,CT,06101,
SRB0002192,Discovery,The Murphy WP,Wells Fargo Advisors,7877664,Lisa,Murphy,lmurphy@wellfargad.com,(507) 696-3566,"6727 Market Ln, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,400.7
SRB0002193,Discovery,Turner WA,Amerprise Financial,1567547,Paul,Turner,pturner@amer.com,665.900.3472,,St. Louis,MO,63101,48.9
SRB0002194,Discovery,The Rivera AG,Morgan Stanley,6209309,Sue,Rivera,srivera@morgstan.com,(559) 968-1418,"5545 Commerce Avenue, Richmond, VA, 23220",Richmond,VA,23220,71.5
SRB0002195,Discovery,Johnson Wealth Mgmt Group,Wells Fargo Advisors,,Linda,Johnson,,+14664599184,,Indianapolis,IN,46201,263.8
SRB0002196,Discovery,Collins PWG,Piper Sandler,5064060,Angela,Collins,angela.collins@pipesand.net,,,Cincinnati,OH,45201-2061,127.4
SRB0002197,Discovery,The Sanchez Fin Group,Rockefeller Capital Management,8220984,Marc,Sanchez,sanchezm@rockcapi.com,3747142875,"1217 Sunset Street, Suite 2086, Boston, MA, 02134",Boston,MA,02134,1779.1
SRB0002198,Discovery,Barnes WSG,Rockefeller Capital Management,,Jon,Barnes,barnesj@rockcapi.com,,"7388 Park Way, Suite 2443, San Francisco, CA, 94101",San Francisco,CA,94101,652.3
SRB0002199,Discovery,The Gonzales Fin Group,Baird,,Donna,Gonzales,donna.gonzales@bair.net,+16969374798,"6372 Jefferson Rd, Suite 1907, Louisville, KY, 40201",Louisville,KY,40201,75.5
SRB0002200,Discovery,Hall Fam Wealth Group,Hightower Advisors,,Linda,Hall,halll@highadvi.com,870.570.8416,,Columbus,OH,43201,159.5
SRB0002201,Discovery,Peterson WSG,Dynasty Financial Partners,4706786,Dave,Peterson,petersond@dynapart.com,329.948.4070,,Cleveland,OH,44101,83.3
SRB0002202,Discovery,Johnson Invest Group,Baird,8350939,Sarah,Johnson,sjohnson@bair.com,(435) 588-6277,"9020 Sunset Ln, Suite 3087, Dallas, TX, 75201",Dallas,TX,75201,799.0
SRB0002203,Discovery,Brooks IG,RBC Wealth Management,8874357,William,Brooks,william.brooks@rbc.net,3053374087,"9996 Park Dr, Atlanta, GA, 30301",Atlanta,GA,30301,199.2
SRB0002204,Discovery,The Turner PWG,Baird,4267347,Carol,Turner,turnerc@bair.com,+19305778738,"5141 Financial Ct, Suite 1721, Tampa, FL, 33601",Tampa,FL,33601,479.4
SRB0002205,Discovery,White FG,Wells Fargo Advisors,6456227,Jen,White,jwhite@wellfargad.com,848-681-9261,"9045 Cedar Pl, New York, NY, 10001",New York,NY,10001,49.6
SRB0002206,Discovery,Collins WMG,RBC Wealth Management,,Steph,Collins,scollins@rbc.com,7948569445,,Baltimore,MD,21201,178.8
SRB0002207,Discovery,Ramirez AG,Rockefeller Capital Management,1926920,Maggie,Ramirez,mramirez@rockcapi.com,9028585789,"4546 Sunset Street, Suite 675, Cleveland, OH, 44101",Cleveland,OH,44101,1928.2
SRB0002208,Discovery,The Lee PC Group,HighTower,1288865,Ronald,Lee,rlee@high.com,6528264789,"2982 Cedar Way, Suite 1937, Chicago, IL, 60614",Chicago,IL,60614-5495,174.6
SRB0002209,Discovery,Peterson Fin Adv Group,Mesirow FFinancial,6297094,Sarah,Peterson,,+17662928542,"562 Market Ct, Suite 2126, Cincinnati, OH, 45201",Cincinnati,OH,45201,627.6
SRB0002210,Discovery,The Green Priv Client Group,LPL Financial,9006402,Dorothy,Green,dgreen@lpl.com,(345) 647-9545,"3555 Capital Rd, Suite 1957, Tampa, FL, 33601",Tampa,FL,33601,373.4
SRB0002211,Discovery,The Hernandez Wealth Solutions Grp,LPL Financial,7969387,Bryan,Hernandez,hernandezb@lpl.com,+16593862062,,San Diego,CA,92101,810.4
SRB0002212,Discovery,The Flores WSG,Merrill Lynch,,Sue,Flores,sue.flores@merrlync.net,4296603549,,Kansas City,MO,64101-6330,
SRB0002213,Discovery,Cook Wealth Mgmt Group,RBC Wealth Management,,Richard,Cook,cookr@rbc.com,741-580-9694,"3535 Oak Way, Suite 2899, Miami, FL, 33101",Miami,FL,33101,84.8
SRB0002214,Discovery,Collins WMT,Hightower Advisors,8139826,Anthony,Collins,,5448827779,"753 Madison Pl, Suite 3925, Las Vegas, NV, 89101",Las Vegas,NV,89101,557.4
SRB0002215,Discovery,The Rivera Asset Mgmt Group,Mesirow Financial,5875637,Jess,Rivera,jrivera@mesi.com,,"7241 Broadway Blvd, Suite 148, St. Louis, MO, 63101",St. Louis,MO,63101,864.2
SRB0002216,Discovery,The Thompson PCG,Baird,,Robert,Thompson,,,"3461 River Pl, Suite 3196, New York, NY, 10017",New York,NY,10017,37.0
SRB0002217,Discovery,The Reed WMG,Raymond James,,Michelle,Reed,reedm@raymjame.com,(316) 216-5690,"1404 Sunset Street, Boston, MA, 02134",Boston,MA,02134,37.5
